user,song,title,play_count,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,play_count_log,danceability_diff,energy_diff,valence_diff,tempo_diff,acousticness_diff,instrumentalness_diff,speechiness_diff,liveness_diff
3428,3358,6121,1,3820,2907,53,0.5294511,0.43825492,3,0.6537145,0,0.042388767,0.03246719,0.94832826,0.22314355,0.08399189,4.9484053,0.6931472,0.10148891,0.17738506,0.5174481,112.12403,0.2667128,0.86548036,0.112601236,0.027298449
8526,3137,3059,3,2056,2462,51,0.5966363,0.6523252,9,0.8310111,2,0.040373895,0.0021277347,0.6970618,0.058174565,0.86018234,4.8453913,1.3862944,0.03430372,0.036685187,0.25874236,112.22705,0.29705226,0.61421394,0.1146161,0.19226743
7882,1338,1151,2,4144,3104,46,0.4160753,0.20701417,11,0.5461067,2,0.035270613,0.2821669,0.0002218845,0.07696104,0.50759876,4.4512496,1.0986123,0.21486472,0.40862584,0.09384122,112.62119,0.017013108,0.082626,0.119719386,0.17348096
4787,1344,4439,2,2273,2834,24,0.22952315,0.65855575,2,0.82909226,2,0.067845546,0.045642357,8.196555e-06,0.13278112,0.3383992,4.987585,1.0986123,0.40141684,0.042915735,0.2630408,112.084854,0.25353765,0.08283969,0.08714446,0.11766089
2629,3790,2097,2,1866,2595,50,0.25309062,0.6205765,2,0.8047361,0,0.038547408,0.09803374,0.00040425532,0.09712671,0.668693,5.0888057,1.0986123,0.37784937,0.004936488,0.06725301,111.983635,0.20114626,0.08244363,0.11644259,0.15331529
2629,3790,2097,2,1866,2595,50,0.25309062,0.6205765,2,0.8047361,0,0.038547408,0.09803374,0.00040425532,0.09712671,0.668693,5.0888057,1.0986123,0.37784937,0.004936488,0.06725301,111.983635,0.20114626,0.08244363,0.11644259,0.15331529
647,3909,43,1,4731,2893,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
7715,3263,2727,1,70,1723,49,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
5780,3971,5778,1,1105,816,52,0.5235444,0.45234868,10,0.738645,0,0.06381951,0.20701417,0.8186424,0.08681969,0.98176295,4.9347258,0.6931472,0.107395604,0.1632913,0.3803229,112.13771,0.09216583,0.7357945,0.09117049,0.1636223
4897,1886,1548,1,1344,2811,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
517,642,6604,1,1147,1754,39,0.26849926,0.390013,8,0.62624013,2,0.036910355,0.006667721,0.0003130699,0.17311262,0.38905776,4.4941826,0.6931472,0.36244074,0.22562699,0.21238224,112.578255,0.29251227,0.08253481,0.11807965,0.07732938
837,4861,4687,2,1850,1787,0,0.5031966,0.65700173,1,0.8135671,2,0.09512834,0.045737892,0.0,0.05249757,0.91388047,4.9820576,1.0986123,0.12774341,0.041361734,0.31244045,112.090385,0.2534421,0.082847886,0.059861656,0.19794443
7328,2809,6354,1,1416,1800,52,0.22633845,0.66834205,2,0.81391597,0,0.08938356,0.000106994274,0.18743667,0.17311262,0.1266464,5.0497212,0.6931472,0.40460154,0.05270206,0.47479358,112.02272,0.299073,0.10458879,0.06560644,0.07732938
8128,1245,2263,2,2002,23,56,0.41012093,0.6590732,0,0.83986396,2,0.08332961,6.999755e-05,0.0,0.099845335,0.72441745,5.0172534,1.0986123,0.22081909,0.0434332,0.12297743,112.05518,0.29911,0.082847886,0.07166039,0.15059666
8700,1545,5280,1,1523,2156,56,0.34145978,0.678541,6,0.8651578,2,0.099845335,0.024204688,3.100304e-06,0.30380145,0.07639311,4.8323298,0.6931472,0.2894802,0.06290103,0.5250469,112.24011,0.2749753,0.08284479,0.055144664,0.053359453
7117,4291,1440,1,3208,3110,31,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
4131,353,3744,1,3890,3253,49,0.3133498,0.4160753,12,0.78655064,0,0.044112574,0.20048887,0.852077,0.06335031,0.05116515,5.1537366,0.6931472,0.31759018,0.19956471,0.55027485,111.9187,0.098691136,0.7692291,0.110877424,0.18709168
2770,6875,4140,1,13,2152,35,0.36325327,0.5229518,8,0.7428316,2,0.060059756,0.00066777697,0.08115502,0.35065687,0.43161094,4.644487,0.6931472,0.26768675,0.092688195,0.16982906,112.427956,0.29851222,0.0016928702,0.09493025,0.10021487
2368,4186,6790,3,5236,3486,41,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.3862944,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
2767,1456,4019,5,1768,2553,50,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.7917595,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
641,2251,3996,1,256,94,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
5728,4886,3582,2,1658,3334,47,0.4612151,0.5955343,12,0.8309021,2,0.05401459,0.06381951,0.0010233029,0.1492817,0.6869301,4.7763467,1.0986123,0.16972488,0.020105649,0.08549009,112.2961,0.23536049,0.081824586,0.10097541,0.101160295
4021,99,5388,1,1855,3332,50,0.4971323,0.59222126,6,0.7838687,2,0.050027493,0.045642357,0.18946302,0.06316257,0.17730497,5.1703706,0.6931472,0.1338077,0.023418738,0.42413503,111.90207,0.25353765,0.10661513,0.104962505,0.18727942
3260,175,2655,3,149,2126,54,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.3862944,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
3524,982,1441,3,4013,1188,0,0.28668156,0.5664495,8,0.8183206,2,0.08553529,0.45868987,1.975684e-06,0.53766227,0.44174266,5.1421604,1.3862944,0.34425843,0.049190473,0.15969734,111.93028,0.15950987,0.08284591,0.069454715,0.28722027
5324,79,2751,1,4505,3213,11,0.6491953,0.50922436,10,0.7147685,0,0.20620082,0.3583735,0.00018844985,0.15529288,0.95846,4.6337576,0.6931472,0.018255293,0.10641566,0.35702,112.43868,0.0591935,0.08265944,0.05121083,0.095149115
2807,3843,3671,1,3432,38,49,0.5176026,0.29117596,11,0.7264996,2,0.031401765,0.503801,0.0,0.19474408,0.508612,4.708521,0.6931472,0.11333739,0.32446405,0.09282804,112.36392,0.204621,0.082847886,0.123588234,0.05569792
8202,4070,2392,1,3615,3598,48,0.24294618,0.3750059,0,0.663832,2,0.028004196,0.26773444,0.68186426,0.104360014,0.2573455,4.3941283,0.6931472,0.3879938,0.2406341,0.3440945,112.678314,0.031445567,0.59901637,0.1269858,0.14608198
3463,3253,3074,1,4853,8,44,0.4350239,0.62326103,12,0.8178845,0,0.028198654,0.0066180523,1.11448835e-05,0.15529288,0.550152,4.6052604,0.6931472,0.19591609,0.007621053,0.051288024,112.46718,0.29256195,0.08283674,0.12679134,0.095149115
7920,6766,6529,6,2787,2797,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.9459101,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
6836,2880,1942,2,1661,1107,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.0986123,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
214,226,6255,1,5027,376,48,0.390013,0.31042156,6,0.68101436,2,0.033918217,0.56588185,0.011448835,0.14063112,0.060283687,4.763182,0.6931472,0.240927,0.30521843,0.5411563,112.30926,0.26670182,0.07139905,0.12107178,0.109810874
7246,5515,738,1,3997,3375,31,0.57380044,0.5538851,6,0.7516626,0,0.035367142,0.3045392,2.998987e-06,0.09803374,0.7740628,4.5725126,0.6931472,0.057139575,0.061754886,0.17262281,112.49992,0.0053591896,0.08284488,0.11962286,0.15240826
6928,177,6766,9,3111,1893,52,0.16720791,0.36810932,8,0.7759534,2,0.03188619,0.020194707,0.0,0.14583045,0.31914893,3.8657486,2.3025851,0.4637321,0.24753068,0.28229105,113.20669,0.2789853,0.082847886,0.12310381,0.10461155
8424,1165,6742,1,3762,148,56,0.36741704,0.67650956,2,0.8521184,0,0.08718636,2.8099605e-05,7.5177304e-06,0.27383667,0.32320163,4.949015,0.6931472,0.26352295,0.06086954,0.2782384,112.12343,0.2991519,0.08284037,0.067803636,0.023394665
492,2320,4961,1,4347,545,31,0.5966363,0.46561903,1,0.68611676,2,0.08314558,0.12751332,0.03627153,0.061189167,0.8946302,4.700535,0.6931472,0.03430372,0.15002097,0.29319018,112.3719,0.17166668,0.046576355,0.07184442,0.18925284
5897,6411,6641,1,1780,2216,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
6249,2389,3346,7,619,3419,44,0.4278787,0.35977015,4,0.7015329,2,0.025570275,0.23822919,0.0007791287,0.10165365,0.5886525,4.991541,2.0794415,0.2030613,0.25586987,0.012787518,112.0809,0.060950812,0.082068756,0.12941973,0.14878835
6537,6122,2570,1,1839,1697,46,0.6048623,0.48919332,1,0.7635028,2,0.22394323,0.029267497,0.0,0.067097746,0.22087133,4.6342044,0.6931472,0.026077734,0.12644668,0.38056868,112.43823,0.2699125,0.082847886,0.06895323,0.18334426
5735,3549,3201,1,5248,2913,0,0.3435897,0.54869926,12,0.8170559,2,0.0329511,0.012521281,0.0,0.16805358,0.6139818,5.030889,0.6931472,0.2873503,0.066940725,0.012541763,112.04155,0.28665873,0.082847886,0.1220389,0.082388416
686,4182,2645,1,3303,852,52,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
3579,6131,6622,1,1839,3316,54,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
8685,5598,5826,10,1757,3461,46,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,2.3978953,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
4260,1214,6901,1,3986,2307,49,0.5760514,0.6805684,1,0.8147228,0,0.0380662,0.0007307329,0.33029383,0.11332869,0.8145897,4.8676805,0.6931472,0.05488859,0.0649284,0.21314967,112.20476,0.29844928,0.24744594,0.1169238,0.13711332
1844,5003,1150,3,145,2932,55,0.44916296,0.5423243,0,0.81773186,2,0.023814179,0.0006637797,1.7933131e-05,0.11422114,0.34650457,4.673034,1.3862944,0.18177703,0.07331571,0.25493544,112.39941,0.2985162,0.08282995,0.13117582,0.13622086
3712,7039,103,1,4282,2562,14,0.22234324,0.5068176,0,0.7918057,2,0.03372487,0.41475517,0.002745694,0.08535167,0.4326241,5.0161004,0.6931472,0.40859675,0.1088224,0.16881588,112.05634,0.11557516,0.08010219,0.12126513,0.16509034
1026,6811,3207,1,178,2127,57,0.61626613,0.2390169,1,0.7260199,2,0.12927234,0.077516444,0.9189463,0.1007499,0.96555215,4.741081,0.6931472,0.014673864,0.3766231,0.36411217,112.33136,0.22166356,0.83609843,0.025717665,0.1496921
8466,4261,6193,1,4798,3454,46,0.28442678,0.6749832,7,0.8560433,0,0.104360014,0.0014589352,0.00051367783,0.0825933,0.79837894,4.7841945,0.6931472,0.3465132,0.05934321,0.19693893,112.288246,0.29772106,0.082334206,0.050629985,0.1678487
6101,5294,5156,1,480,262,0,0.5423243,0.37980536,4,0.7198709,0,0.028878959,0.111541376,0.000556231,0.13190506,0.47821683,4.7707696,0.6931472,0.08861571,0.23583464,0.12322318,112.301674,0.18763863,0.082291655,0.12611105,0.11853693
4732,2113,2109,6,783,1986,51,0.63816285,0.3264219,10,0.65517545,0,0.062599145,0.11243543,0.0,0.076590605,0.674772,4.933495,1.9459101,0.007222872,0.2892181,0.073332034,112.13895,0.18674457,0.082847886,0.09239086,0.1738514
465,7068,1367,1,2204,1813,52,0.5579,0.5181984,1,0.69919974,2,0.059306107,8.279657e-05,0.38804457,0.093399264,0.45592704,4.859673,0.6931472,0.07303997,0.09744162,0.14551295,112.21277,0.2990972,0.3051967,0.095683895,0.15704274
1364,3674,6722,1,3236,396,0,0.48796633,0.644482,8,0.813131,2,0.06728475,0.005922428,0.031509627,0.2631332,0.78014183,5.030327,0.6931472,0.14297368,0.028842008,0.17870185,112.042114,0.29325756,0.05133826,0.087705255,0.0126912
3613,2050,5443,1,5086,450,41,0.2577382,0.50922436,1,0.7327359,2,0.034787826,0.009841414,0.028368793,0.14410034,0.33232015,4.9695635,0.6931472,0.37320182,0.10641566,0.26911983,112.102875,0.2893386,0.054479092,0.120202176,0.10634165
7534,6560,3870,5,3847,993,49,0.54696465,0.5458066,12,0.8228342,0,0.34145978,0.24686007,3.1104357e-06,0.11422114,0.5460993,4.595635,1.7917595,0.08397533,0.069833405,0.05534071,112.47681,0.05231992,0.08284477,0.18646978,0.13622086
5411,6309,5588,3,1839,2661,33,0.5411608,0.32930374,10,0.6248664,2,0.025765209,0.07129688,1.195542e-06,0.16466662,0.781155,4.7482486,1.3862944,0.089779176,0.28633624,0.17971502,112.32419,0.22788312,0.082846686,0.12922479,0.085775375
3057,4527,4670,5,3764,2996,21,0.4953058,0.34217027,2,0.61590457,2,0.04008572,0.6010319,0.0022289767,0.09148469,0.58763933,4.7658935,1.7917595,0.13563418,0.27346975,0.013800689,112.30655,0.3018519,0.08061891,0.11490428,0.1589573
2119,1145,3859,2,799,536,0,0.5618989,0.688637,12,0.86051327,0,0.06541314,5.4998487e-05,0.6585613,0.07343632,0.59979737,4.8600836,1.0986123,0.0690411,0.072997026,0.0016426343,112.21236,0.29912502,0.5757134,0.08957686,0.17700568
3215,4370,4480,1,3842,2916,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
6841,2636,1396,4,3717,3057,42,0.39136618,0.49225423,9,0.7049563,2,0.03246719,0.39608794,0.07953394,0.17647114,0.4650456,5.1752114,1.609438,0.23957382,0.123385765,0.13639441,111.89723,0.09690794,0.0033139442,0.12252281,0.073970854
588,1933,6041,1,5094,3611,0,0.2904283,0.62967473,1,0.8510499,0,0.12575121,0.0006138116,0.00022289767,0.090936996,0.34650457,4.8036113,0.6931472,0.3405117,0.014034757,0.25493544,112.26883,0.2985662,0.08262499,0.029238794,0.15950501
7115,6609,6470,1,2157,2595,54,0.4259211,0.47623417,12,0.76736224,0,0.037969932,0.57210886,0.7659575,0.08691137,0.20162107,5.0366797,0.6931472,0.20501888,0.13940582,0.39981893,112.03576,0.27292886,0.6831096,0.11702007,0.16353063
7722,445,3760,5,2877,911,0,0.40078753,0.43889987,6,0.69874185,0,0.22074066,0.35206434,0.0,0.16211885,0.8733536,5.0958033,1.7917595,0.23015249,0.17674011,0.2719136,111.97664,0.052884333,0.082847886,0.065750666,0.08832315
4880,1088,3628,1,596,1955,41,0.42264992,0.50016904,10,0.8216786,2,0.023814179,0.12133229,0.0,0.23980398,0.41337386,4.4356265,0.6931472,0.20829007,0.11547095,0.18806614,112.63681,0.17784771,0.082847886,0.13117582,0.010638008
4584,2426,730,1,1768,2553,50,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
8384,5721,4299,1,3256,1527,0,0.4498009,0.19638881,2,0.5696125,2,0.030917102,0.6216512,0.8064843,0.09412766,0.1904762,4.152598,0.6931472,0.18113908,0.41925117,0.4109638,112.919846,0.32247117,0.7236364,0.124072894,0.15631434
6408,6111,6188,1,921,684,54,0.45234868,0.49225423,8,0.7916312,2,0.032660782,0.3435897,0.00010638298,0.3321773,0.21276596,4.4309955,0.6931472,0.17859131,0.123385765,0.38867405,112.64144,0.044409703,0.0827415,0.12232922,0.08173531
612,6160,4171,19,1487,1582,48,0.6151856,0.3300229,11,0.7358758,2,0.20048887,0.009514593,2.9483283e-06,0.08443306,0.46605876,4.4887376,2.9957323,0.01575436,0.28561708,0.13538124,112.5837,0.2896654,0.082844935,0.04549886,0.16600895
3445,5070,3949,1,2593,612,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
1652,4913,3155,2,133,1053,47,0.4167347,0.2585107,9,0.68476486,2,0.02703134,0.587231,0.9918946,0.093581416,0.73353595,5.052679,1.0986123,0.2142053,0.3571293,0.13209596,112.01976,0.28805095,0.90904677,0.12795866,0.15686059
7625,6752,3456,1,2668,732,55,0.6533663,0.47187686,6,0.83201414,0,0.119559236,0.004708896,0.57548124,0.0660686,0.29179332,4.8748612,0.6931472,0.02242631,0.14376312,0.3096467,112.19758,0.2944711,0.49263337,0.035430767,0.1843734
6349,5299,1162,3,5245,1359,0,0.24294618,0.23190506,2,0.6893003,2,0.033531483,0.6595904,0.00023302938,0.12044615,0.18642351,5.1349807,1.3862944,0.3879938,0.38373494,0.4150165,111.93746,0.3604104,0.082614854,0.121458516,0.12999585
6978,2537,1097,1,2937,1690,56,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
5917,1644,1770,1,288,2343,53,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
6979,1194,4306,3,664,2525,48,0.5927742,0.38933572,8,0.61753994,2,0.036717582,0.5353231,0.8358663,0.111541376,0.51165146,4.778266,1.3862944,0.038165793,0.22630428,0.089788534,112.294174,0.2361431,0.7530184,0.11827242,0.13890062
7864,5547,2304,4,527,1617,0,0.48489225,0.44083226,2,0.7654434,2,0.02225061,0.17479329,0.0013272543,0.26159474,0.31509626,4.5852838,1.609438,0.14604776,0.17480774,0.28634375,112.48716,0.12438671,0.08152063,0.1327394,0.011152738
6778,5387,3284,5,875,3318,52,0.50016904,0.4605844,2,0.79372454,2,0.028587457,0.39541477,4.1945288e-05,0.13976194,0.45896655,4.906304,1.7917595,0.13077095,0.1550556,0.14247343,112.16614,0.09623477,0.08280594,0.12640254,0.11068006
6312,3920,4875,3,5083,2407,56,0.4160753,0.567584,2,0.8066549,2,0.035946127,0.06924617,0.0,0.108854406,0.3809524,5.0040874,1.3862944,0.21486472,0.048056044,0.22048762,112.06835,0.22993383,0.082847886,0.11904387,0.1415876
4988,833,821,1,1882,2190,0,0.47436908,0.24764103,12,0.66690654,2,0.025472796,0.54985404,0.00012462006,0.25464222,0.47416413,4.9124856,0.6931472,0.15657091,0.367999,0.12727587,112.15996,0.250674,0.08272327,0.1295172,0.0042002182
6645,5304,6712,1,5278,796,51,0.5411608,0.51042557,1,0.8144175,2,0.05741949,0.005614211,1.4690983e-06,0.06316257,0.80040526,4.5324273,0.6931472,0.089779176,0.105214454,0.19896527,112.540016,0.29356578,0.08284642,0.09757051,0.18727942
8285,3420,3158,5,3853,1489,49,0.37156355,0.091119595,6,0.54065543,0,0.03758476,0.6533663,0.9392097,0.1996702,0.10942249,3.978859,1.7917595,0.25937644,0.5245204,0.4920175,113.09358,0.3541863,0.85636187,0.11740524,0.050771806
7158,3871,3336,1,3735,3017,48,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
6597,450,1701,1,27,2103,50,0.39810476,0.40945712,8,0.6440549,0,0.03130485,0.18398684,0.68490374,0.08764451,0.039209727,5.06117,0.6931472,0.23283525,0.20618287,0.5622303,112.01127,0.115193166,0.60205585,0.12368515,0.1627975
3789,7084,369,1,1320,1186,47,0.50621504,0.35907206,12,0.70735484,0,0.03739212,0.38933572,1.8642351e-05,0.15871169,0.38196555,4.7991157,0.6931472,0.12472499,0.25656793,0.21947445,112.27332,0.09015573,0.082829244,0.11759788,0.09173031
8628,2212,5247,1,2159,3477,46,0.4928653,0.644482,11,0.73053354,0,0.05958879,0.0021576704,0.8541033,0.06793898,0.35055724,4.9126477,0.6931472,0.1380747,0.028842008,0.25088274,112.15979,0.29702234,0.77125543,0.095401205,0.18250301
3885,839,3786,1,2155,2986,54,0.48304325,0.43113285,1,0.7082924,2,0.069059536,0.43243155,0.013779129,0.09893995,0.5460993,4.481793,0.6931472,0.14789675,0.18450715,0.05534071,112.590645,0.13325156,0.06906876,0.08593047,0.15150206
3401,5719,1495,1,1304,1902,0,0.5086232,0.64710325,1,0.90682715,2,0.2753564,0.06943277,0.0,0.218332,0.34650457,4.9835587,0.6931472,0.1223168,0.031463243,0.25493544,112.08888,0.22974722,0.082847886,0.120366424,0.032110006
2463,7053,2183,15,1851,3444,44,0.53473747,0.61085194,1,0.69392294,0,0.05183315,0.006160982,0.88247216,0.060906935,0.77304965,4.888716,2.7725887,0.09620256,0.004788062,0.17160964,112.18372,0.29301903,0.79962426,0.10315685,0.18953507
7611,3034,1711,1,2282,309,43,0.41343328,0.32425505,12,0.65231895,0,0.034304805,0.45298463,0.0010840932,0.10975087,0.50759876,4.800885,0.6931472,0.21750672,0.29138494,0.09384122,112.27155,0.15380463,0.08176379,0.1206852,0.14069113
4754,3063,2095,2,1782,3322,0,0.19556679,0.64657956,4,0.75768083,0,0.05249757,0.00035793593,0.5005066,0.13102826,0.22492401,5.1575427,1.0986123,0.43537322,0.030939545,0.37651598,111.914894,0.29882208,0.4176587,0.10249243,0.11941374
8156,5270,2136,1,3103,1708,55,0.4842763,0.6237971,4,0.82250714,2,0.04869492,0.0001599872,5.6129684e-06,0.14236724,0.822695,4.7278566,0.6931472,0.14666371,0.008157102,0.22125503,112.34458,0.29902002,0.082842276,0.10629508,0.10807476
2468,1004,5499,1,4706,1172,56,0.32425505,0.6841064,9,0.8927193,2,0.11600368,0.014790085,0.0,0.07862632,0.54508615,5.3033547,0.6931472,0.30668494,0.06846643,0.056353882,111.76909,0.2843899,0.082847886,0.038986325,0.17181568
6783,6251,1653,1,3127,3409,49,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
1676,1633,6638,1,3298,3622,43,0.43825492,0.6754922,3,0.8590742,2,0.0656941,0.030432208,0.0,0.104360014,0.6089159,4.9511967,0.6931472,0.19268507,0.059852246,0.007475907,112.12125,0.2687478,0.082847886,0.089295894,0.14608198
973,6391,5617,1,371,2075,0,0.48304325,0.6064994,11,0.7228146,0,0.054204054,0.00077869673,0.4620061,0.059306107,0.9493414,4.9765477,0.6931472,0.14789675,0.0091406265,0.34790143,112.095894,0.2984013,0.3791582,0.10078595,0.1911359
7435,5249,5376,6,2937,1690,57,0.5429055,0.5294511,0,0.80382025,0,0.051263295,0.15272109,0.0,0.12486898,0.3698075,4.5107164,1.9459101,0.08803448,0.08618891,0.2316325,112.56172,0.14645891,0.082847886,0.10372671,0.12557302
1843,6944,2479,1,312,135,0,0.4485246,0.6523252,11,0.860993,0,0.04526013,0.008394666,0.3627153,0.13278112,0.775076,5.176206,0.6931472,0.1824154,0.036685187,0.17363599,111.89623,0.29078534,0.2798674,0.10972987,0.11766089
3642,3338,5452,1,3495,874,0,0.5056121,0.28065747,12,0.669872,0,0.031401765,0.41210964,0.00017933131,0.09893995,0.20668693,4.9058228,0.6931472,0.12532794,0.33498254,0.39475307,112.16662,0.11292965,0.08266856,0.123588234,0.15150206
2464,2132,3915,2,373,1459,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.0986123,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
7707,727,4279,2,507,1238,42,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.0986123,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
7141,1919,5355,3,2427,1854,41,0.386622,0.3750059,0,0.7980419,2,0.031110995,0.4555243,0.0,0.08736964,0.1935157,4.3676615,1.3862944,0.24431798,0.2406341,0.4079243,112.70478,0.15634431,0.082847886,0.12387901,0.16307235
819,779,5141,2,819,571,54,0.35487333,0.578858,3,0.8720263,2,0.04123791,0.26696903,0.0,0.06719125,0.27558258,5.0035367,1.0986123,0.2760667,0.036781967,0.32585743,112.0689,0.03221097,0.082847886,0.11375209,0.18325076
6019,3092,3931,1,1460,2352,48,0.5235444,0.030723173,12,0.48459476,0,0.04859967,0.6805684,3.4650457e-05,0.29936358,0.7193516,4.913096,0.6931472,0.107395604,0.58491683,0.11791157,112.15935,0.3813884,0.08281323,0.10639033,0.048921578
1806,3996,4624,3,1533,127,46,0.6004835,0.47374663,2,0.8363751,2,0.23031776,0.17898266,0.0,0.096218854,0.8247214,4.3820267,1.3862944,0.030456504,0.14189339,0.22328138,112.690414,0.12019734,0.082847886,0.075327754,0.15422314
4866,4782,90,1,3814,686,49,0.42199442,0.386622,6,0.7675149,2,0.025180299,0.14496577,4.4478215e-06,0.25464222,0.117527865,4.937276,0.6931472,0.20894559,0.22901797,0.48391214,112.13516,0.15421423,0.08284344,0.1298097,0.0042002182
4108,5809,5052,1,3906,2287,42,0.46436274,0.5068176,0,0.781252,2,0.16211885,0.23822919,0.0024924013,0.2342813,0.51975685,4.656576,0.6931472,0.16657725,0.1088224,0.08168316,112.41586,0.060950812,0.08035549,0.0071288496,0.016160704
689,1605,6773,5,472,2164,42,0.50138116,0.33789977,12,0.73949546,2,0.027615167,0.4940863,7.831814e-05,0.07371504,0.26139817,4.79474,1.7917595,0.12955883,0.2777402,0.34004182,112.2777,0.1949063,0.082769565,0.12737483,0.17672697
2437,1785,4539,9,3974,3076,46,0.4239597,0.0677521,10,0.51826173,2,0.05145328,0.6621724,0.00055319146,0.108854406,0.32218844,4.4104805,2.3025851,0.2069803,0.5478879,0.27925155,112.66196,0.36299238,0.082294695,0.10353672,0.1415876
