,user,song,title,play_count,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
1860,5364,4094,2993,1,2289,2932,56,0.4285303810391605,0.6328662496750154,12,0.823379341924511,2,0.032467190137501496,0.021174235231406484,1.1854103343465045e-05,0.027225986253591457,0.25633232016210744,4.691531351636135,5054
1861,652,5121,3876,1,3785,2343,48,0.46499108742219125,0.645531326618282,10,0.8627374021499749,2,0.052687322279006465,0.00042790843412586444,2.1175278622087133e-05,0.06588136911351271,0.9311043566362717,4.917598528127262,2332
1862,2104,174,1002,2,1404,324,36,0.35907206853845386,0.6275414234619514,3,0.8042781448289396,0,0.08406537511766754,0.0013490895692955193,0.0006950354609929078,0.23269776411902143,0.6676798378926039,5.081230436816358,3195
1863,2840,3539,648,11,4646,3517,51,0.5347374438123036,0.46499108742219125,1,0.7740345827609515,2,0.029947076367952116,0.0684994164246923,0.0,0.13714983814723364,0.49037487335359675,4.79600539854725,4595
1864,1907,3774,812,10,5360,1025,57,0.4631048875545789,0.30601302913650436,7,0.6041516757157497,0,0.028295869154847303,0.3604677421774286,0.9209726443768997,0.09712671073072274,0.24721377912867276,4.5191437783023485,5450
1865,1885,5996,6571,3,2987,2342,47,0.3729419164026044,0.2468600779315258,9,0.635027583349687,2,0.030820142339886263,0.521171915820135,0.0002958459979736576,0.09984533496971613,0.3971631205673759,5.130176782767503,1335
1866,1400,3782,1111,1,3605,157,42,0.21591750622247016,0.3126185577418125,10,0.7689976232528728,2,0.030626193541760837,0.611937125134402,0.002826747720364742,0.08369755902156674,0.3059777102330294,4.9146161964023465,5457
1867,7468,5646,2202,2,2746,1028,55,0.3140805463063118,0.4388998841944018,4,0.7621290421054926,2,0.04716980447638992,0.5170064828410719,0.3556231003039514,0.09893994785490356,0.3596757852077001,5.138172088298105,2484
1868,5371,1482,338,1,1771,1187,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1869,5499,1642,6646,1,4693,3274,15,0.5158131652770298,0.632335041163188,12,0.7892980964217963,2,0.03941300235683504,0.19556678354397528,8.561296859169199e-05,0.05116828657439943,0.6464032421479231,4.657648777633222,818
1870,8141,990,3630,2,1594,1040,54,0.46247536282494395,0.27231459532065916,1,0.6579664638799851,2,0.02742059557599217,0.4891933236388768,0.0,0.2889312918522129,0.3515704154002026,4.653741278544042,4579
1871,5850,1762,6904,2,2648,142,54,0.4007875185570533,0.06081283939651242,8,0.49368744685026483,0,0.042292912190251455,0.6564831961883539,0.000795339412360689,0.10705907229340778,0.21175278622087132,4.762951410263143,1120
1872,4533,5395,6697,1,2602,2456,56,0.4376095614347316,0.6173454671436635,3,0.840692527419812,2,0.03130484982841249,0.010544213875671154,3.627152988855117e-06,0.1301506844650451,0.761904761904762,5.017379169629601,1810
1873,5748,6334,4780,1,2389,1401,54,0.4555243079809013,0.6886370250820593,8,0.823161291729356,0,0.07594200357515736,0.4272265998896771,0.9240121580547114,0.17730901497041035,0.469098277608916,4.696527107407952,4551
1874,115,4424,879,23,4378,1151,0,0.49041881398832804,0.6344581842112658,10,0.7872484245873399,2,0.08920064545830204,0.05211795426210667,0.0,0.09248801943515139,0.9726443768996961,5.169864484999611,2936
1875,8075,2283,5674,1,3892,1467,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1876,293,1041,198,2,630,443,57,0.5312163134137247,0.4427608928518613,12,0.7501144763524563,2,0.028684633859908954,0.09712671073072274,0.8763931104356637,0.15186234930924608,0.5937183383991894,4.709485155252731,3138
1877,8170,1336,3075,1,987,560,21,0.48304324275353905,0.5675839575845996,4,0.7526002485772224,2,0.05619127964974249,0.1362776182925478,5.035460992907802e-05,0.14928170271575444,0.7548125633232017,4.637521202872417,5127
1878,8182,6302,1289,1,2619,1261,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1879,6960,6307,5221,14,4889,2470,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1880,727,6679,158,1,197,1149,46,0.5187937934151676,0.6386909947638865,12,0.8287215717058066,2,0.07584931228343784,0.4356709501652302,0.0,0.09029763798078058,0.5694022289766971,4.691384578803523,4651
1881,7423,2156,6786,9,1494,2932,53,0.5001690435774618,0.27307592006241876,8,0.7304463487494821,2,0.02712866738825262,0.4154154389613325,7.56838905775076e-06,0.07017883462124651,0.24620060790273557,4.717954080066155,2798
1882,5336,5691,1190,2,2747,2935,32,0.49652383905513103,0.4311328548567422,0,0.7212010204749133,2,0.03787365242808152,0.11600367575630613,0.00015704154002026344,0.05278218543896945,0.767983789260385,4.554844844036026,1557
1883,7098,6621,931,3,2295,3478,56,0.4561582224236825,0.6392188385343897,12,0.7714615904581235,0,0.04008572353928564,0.0019281399428889604,0.1762917933130699,0.12133228516752496,0.2917933130699088,4.9049043394640135,2112
1884,6829,4178,6444,9,366,393,43,0.5844477636366044,0.4631048875545789,4,0.8446610409716316,0,0.03873982831593056,0.07492192651725926,0.0,0.22234323114344062,0.6808510638297873,4.416681652422696,705
1885,4209,1867,650,1,3154,3201,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1886,6214,2193,922,7,832,1944,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1887,1569,6420,3405,1,2651,2328,32,0.4369637751675354,0.6386909947638865,10,0.811779071542269,2,0.0343048036919903,0.006995474512386412,6.372847011144884e-06,0.07788653865707122,0.8105369807497468,4.92085645484947,1142
1888,108,1864,1556,1,4503,794,52,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1889,2908,6317,478,1,3983,394,55,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1890,5906,5275,4556,1,3652,3271,53,0.43372857338102383,0.6507614640635074,1,0.8684067072240029,2,0.04344255784283673,0.005703702916678078,7.862208713272544e-05,0.09893994785490356,0.33333333333333337,4.892197043833656,5185
1891,2922,293,187,2,3940,1589,17,0.36325325929885494,0.5905605917848443,11,0.8063496216829114,2,0.06053049974003235,0.002546754266575892,5.764944275582574e-05,0.08084238784410075,0.5714285714285714,4.738415287635263,1822
1892,7688,6000,96,1,1647,210,50,0.1922718876471227,0.692647055518263,8,0.8711759447024705,2,0.33217731233833214,5.359985635251331e-06,0.60790273556231,0.10795714150509228,0.04579533941236069,4.946921321813715,2864
1893,950,724,2292,1,1602,1154,55,0.45362014999521144,0.37156355643248307,8,0.7019035782037024,2,0.027906953253007873,0.532978428407124,0.9837892603850051,0.3177261938001576,0.2512664640324215,4.709557227974138,3162
1894,3790,2488,5089,4,3775,402,49,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1895,8205,1919,5355,1,2427,1854,41,0.38662202030668447,0.37500590062345585,0,0.7980419092475087,2,0.031110995025052664,0.4555243079809013,0.0,0.08736964613690709,0.19351570415400204,4.367661447669105,4814
1896,6924,4385,1167,1,3209,2595,40,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1897,1304,2055,4592,1,5238,3370,54,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1898,4350,4234,1142,18,1406,1484,56,0.5527350268432003,0.5276827408324135,12,0.7790715422690302,0,0.05571848875634378,0.4154154389613325,0.0004062816616008106,0.36672427979173383,0.5075987841945289,4.776456073161781,2158
1899,4080,6166,4405,4,3354,1584,0,0.4762341789963716,0.35837350057431383,0,0.7955997470617735,2,0.2577381960787088,0.0295588022415444,0.0,0.09440067542148431,0.469098277608916,4.926369236176475,4039
1900,1837,482,2813,1,402,2826,38,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1901,3827,5418,1176,5,2370,2682,0,0.4953058121079539,0.4898062565419153,10,0.7356359433941693,2,0.05638033343610764,0.0577970987262167,0.0,0.12133228516752496,0.8976697061803446,4.917203349303703,2283
1902,6384,3154,1121,2,2721,2647,49,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1903,5892,1422,4938,2,1745,1615,51,0.48304324275353905,0.5086232002107907,8,0.7765203549857176,2,0.13278111123381847,0.2207406666978994,1.0536980749746708e-05,0.3729419164026044,0.5339412360688957,4.484413984852291,220
1904,8034,4683,6899,1,2949,2874,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1905,4467,1063,573,1,2523,2787,54,0.41475515501525706,0.45488999143568737,9,0.8278275659056714,2,0.030529205034822874,0.17730901497041035,1.1550151975683893e-06,0.10526051065749295,0.2978723404255319,4.874578811351441,2042
1906,5042,3357,4909,5,3729,2964,0,0.5805382361772911,0.6906440503418267,1,0.8947035607596868,0,0.07723878034080219,0.014100124378781637,0.023910840932117528,0.06325644963501485,0.7527862208713273,4.859556557682213,410
1907,5641,1493,1256,22,1949,1648,0,0.4959150110302365,0.1406311297397456,10,0.6268070909923464,2,0.0656004570839488,0.6795552270404783,0.0012867274569402232,0.09485553101267882,0.270516717325228,4.728599473742352,4240
1908,1238,2184,3143,1,4521,1316,0,0.36672427979173383,0.31554040058017735,4,0.7844791871088724,2,0.0295588022415444,0.5164100020598913,1.1144883485309017e-05,0.12133228516752496,0.12563323201621074,4.795567380201328,1157
1909,8005,220,248,1,2477,1970,53,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1910,8029,2714,5358,1,2823,2216,39,0.4643627493556498,0.0927614800813111,7,0.4852707093172848,0,0.05609673935187014,0.6318035503188933,0.9361702127659576,0.10255658832509207,0.4052684903748734,5.289195892098475,2463
1911,2331,4786,1647,1,5082,247,50,0.23822918873225063,0.6866259635696798,4,0.845118946381457,2,0.10165365372649983,3.869925117431964e-05,0.03069908814589666,0.26236426446749106,0.22188449848024316,4.770311673572193,870
1912,182,583,2208,3,2425,2394,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1913,2736,5462,3541,1,3660,3511,56,0.37912113276856246,0.23665190133900202,0,0.756699592246135,2,0.02742059557599217,0.6064993738342731,2.0567375886524822e-05,0.10165365372649983,0.48733535967578523,4.487714596715289,1656
1914,5259,4385,1167,3,3209,2595,40,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1915,4817,1721,3758,4,4178,1901,0,0.6523251860396903,0.44018854416655007,9,0.8318396894965221,2,0.17479329037316305,0.211880359035499,0.0,0.07390080783953423,0.9594731509625127,4.727582490028137,129
1916,5903,5948,1818,1,1573,797,55,0.5844477636366044,0.5738004229273791,10,0.7572011076949914,2,0.07427224437458746,0.00012499218815098065,0.889564336372847,0.05789147841577759,0.0966565349544073,4.859711624089712,3434
1917,1310,4161,3132,1,3775,2762,48,0.3694924476493468,0.6668032052203433,11,0.8441813305422907,0,0.08480060169246507,1.6499863876497357e-05,0.0028166160081053698,0.09130215840678604,0.2127659574468085,4.873845264543479,4441
1918,6720,2806,533,2,3006,393,41,0.5128236264286637,0.38390093019232385,1,0.795708772159351,0,0.0322735605502957,0.28141245943818555,0.0,0.050312813873589095,0.49240121580547114,4.949249132381907,2025
1919,304,4592,238,1,4501,1181,54,0.20538682972495073,0.4922542381805553,9,0.8350450273652994,2,0.032660782239548374,0.008047531579300667,0.0,0.1798184265758361,0.17933130699088146,5.016736642954232,5412
1920,1674,3465,4596,1,374,1166,55,0.43178241642553783,0.6434315883140125,12,0.7952726717690412,0,0.0479326537553028,0.13802129789737466,0.0006585612968591692,0.08424923244489993,0.3880445795339413,5.062468442736273,2628
1921,5933,513,6490,8,4609,2861,55,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1922,7499,1201,5714,4,4988,3279,0,0.3485419607085434,0.5624688569178291,12,0.8293975273107869,0,0.07584931228343784,0.09893994785490356,7.537993920972645e-06,0.1414995622736995,0.5501519756838906,4.675917517509566,2835
1923,7914,1144,5464,1,1515,1926,50,0.42068207391302476,0.28292075535007044,10,0.7486535400449184,0,0.025375306331228243,0.03739211921706267,3.667679837892604e-05,0.08231704248921366,0.3546099290780142,4.917357048514651,1102
1924,2903,4457,6747,3,1153,686,47,0.3569748989477303,0.5074198306311578,3,0.7847626523625738,2,0.027712438566535786,0.0023871484924982106,0.0001225937183383992,0.21026092548319608,0.2887537993920973,5.161190948126559,2214
1925,2903,4457,6747,3,5298,686,47,0.3569748989477303,0.5074198306311578,3,0.7847626523625738,2,0.027712438566535786,0.0023871484924982106,0.0001225937183383992,0.21026092548319608,0.2887537993920973,5.161190948126559,2214
1926,3883,846,6888,1,1467,1176,52,0.48304324275353905,0.4631048875545789,3,0.746603868210462,0,0.05401458830623825,0.0018482908576176176,0.8490374873353597,0.10345870836822998,0.19452887537993924,4.753357405393183,4020
1927,3013,5527,6886,3,4689,1137,0,0.29713723122253605,0.6790482561804436,11,0.8375744096290966,2,0.23586232372198446,9.059589606787563e-05,0.008429584599797365,0.5098251234324072,0.1762917933130699,4.792354898448034,2725
1928,2605,5422,179,11,259,249,57,0.4363175715909291,0.553310235372146,0,0.8303133381304375,2,0.07482914062064898,0.04411257461832096,0.00023606889564336373,0.14236724128692196,0.14488348530901723,4.787541741532087,4818
1929,2605,5422,179,11,300,249,57,0.4363175715909291,0.553310235372146,0,0.8303133381304375,2,0.07482914062064898,0.04411257461832096,0.00023606889564336373,0.14236724128692196,0.14488348530901723,4.787541741532087,4818
1930,5511,6965,3249,1,1213,483,52,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1931,416,681,1427,1,3610,2949,51,0.45868986934546213,0.5596157879354227,10,0.6980004797104293,2,0.10705907229340778,0.43178241642553783,8.358662613981764e-06,0.29042829811980614,0.6950354609929079,4.745836067513213,1118
1932,3163,5158,6887,1,2546,746,35,0.5452270504833231,0.6291418505840329,9,0.7795076426593401,0,0.06212937146554879,0.0744579109180098,0.026747720364741642,0.3350426438116185,0.9594731509625127,4.8029302861379035,4283
1933,2946,1149,6256,4,3016,1150,56,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1934,206,3741,553,1,1275,2780,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1935,5941,663,5170,1,4698,3422,39,0.30821972366932904,0.25309062768216184,0,0.6808835393907677,0,0.03845118637425273,0.42264993286226527,0.0004944275582573455,0.07982729985955439,0.05896656534954408,4.987612286938716,4742
1936,3872,6105,2366,1,1952,1785,0,0.27231459532065916,0.4252677354043441,0,0.7533634242602647,2,0.058646195432733424,0.288181947493432,0.0,0.2207406666978994,0.3819655521783182,4.215337256224591,1666
1937,1192,1432,5990,1,3571,440,48,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1938,1228,289,5843,1,3095,2432,55,0.4953058121079539,0.5223588595796638,0,0.79566516212032,2,0.025765207886026414,0.05164323315183845,5.1165146909827764e-05,0.14755756435761466,0.6778115501519758,4.7273347199574935,2048
1939,7910,4458,3225,2,4843,733,57,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1940,7539,6735,3645,1,1278,1616,46,0.4440445900756395,0.42264993286226527,8,0.6865964545038268,2,0.0739936799083263,0.11778303565638346,0.7203647416413373,0.1510028735365274,0.6646403242147924,4.241657633075553,3361
1941,2856,6058,760,1,3660,3511,56,0.3393253056036194,0.5911144549947938,4,0.8779355007522731,2,0.03343477608623739,0.01715205881756557,0.0,0.10705907229340778,0.47720364741641336,5.176708898245461,36
1942,3316,5227,5383,2,3081,2595,44,0.2715526905218973,0.4668737362368079,0,0.7478685593423605,2,0.029364608629903935,0.04726519246711422,0.0014083080040526849,0.09803374027136541,0.34143870314083086,5.020598826182419,1522
1943,8367,3961,5599,5,420,1774,53,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1944,1511,1919,5355,1,2427,1854,41,0.38662202030668447,0.37500590062345585,0,0.7980419092475087,2,0.031110995025052664,0.4555243079809013,0.0,0.08736964613690709,0.19351570415400204,4.367661447669105,4814
1945,7600,149,1685,1,4223,2595,47,0.25928259793008296,0.3804891220379873,8,0.6935086456902378,0,0.04392118705792815,0.5335651107354801,0.04883485309017224,0.09111959336748389,0.06372847011144883,4.827857633302684,1940
1946,7841,6713,5541,1,3353,883,56,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1947,2438,2134,2691,1,2400,1827,56,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1948,8278,4643,1276,2,1143,2370,51,0.25309062768216184,0.6830968447064438,0,0.819083753079959,2,0.09111959336748389,2.349997238754326e-06,0.6656534954407296,0.1406311297397456,0.3130699088145897,5.198535704551154,4292
1949,310,826,4141,1,4376,2072,52,0.5777363290486176,0.5199835615507563,9,0.8068075270927366,0,0.0366211834556453,0.126632650933366,0.0,0.06400712997429238,0.6139817629179332,4.875655233611351,1270
1950,1879,6071,4864,3,3069,2672,0,0.5743636445699783,0.42983246455645885,3,0.6871633850112295,0,0.030529205034822874,0.13540463700620295,5.8358662613981764e-06,0.08498432390499729,0.6859169199594732,4.727166555297344,4483
1951,600,1101,2831,1,4697,2546,49,0.4414755456311975,0.4140944348062189,3,0.6564401125139006,2,0.031110995025052664,0.12575120530556033,0.9493414387031409,0.07640533120240536,0.110435663627153,4.875754419902361,865
1952,4747,4698,806,2,1129,1778,0,0.22234323114344062,0.5993858007454709,12,0.7027539739648067,2,0.04305948946044697,0.039797469874066085,0.9169199594731511,0.3400373027857091,0.6616008105369808,4.668492342654251,4322
1953,6905,3179,1836,1,2298,606,56,0.4700036292457355,0.4749911707567746,5,0.7142016092104402,2,0.03324133377980188,0.015479570848386318,0.003941236068895643,0.09803374027136541,0.3799392097264438,4.51067267587828,4621
1954,4790,6276,320,7,1499,1096,54,0.3832194991608447,0.6162661362239876,10,0.8413248729857613,0,0.05078816683210506,0.0011892925112188088,0.0,0.1697427745870945,0.49138804457953394,4.710772672368641,3095
1955,6850,2951,4568,1,5330,3710,43,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1956,369,3035,4508,1,3429,2580,47,0.2776317365982795,0.6795552270404783,0,0.8539935893242624,2,0.1527210870176639,0.022543964434894502,0.0,0.408792898200839,0.3768996960486322,5.084635165169171,5218
1957,6840,3315,1007,1,890,2598,0,0.47933495667461984,0.49408629976169266,12,0.7570702775778984,2,0.04516455195437364,2.5599672325592297e-05,0.8338399189463019,0.03835495387646399,0.4336372847011145,4.890334090514703,4673
1958,7809,3614,5484,3,4120,2875,52,0.20375683751401966,0.289680075114454,0,0.6108240116874903,2,0.04459088332787514,0.6381628722271858,0.9017223910840932,0.48304324275353905,0.08054711246200609,4.324874103169573,3973
1959,5811,2015,3797,1,2237,2753,52,0.4311328548567422,0.42133845726445457,4,0.787030374392185,2,0.028295869154847303,0.0836055838547969,2.026342451874367e-05,0.33002291294130587,0.7568389057750761,4.7521149655650206,3773
1960,3353,1820,869,1,520,281,0,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1961,6589,6304,6318,2,5019,574,24,0.5486992761940722,0.4408322519454557,4,0.7273064259392512,2,0.049551778829247745,0.45298462407614076,1.5704154002026345e-05,0.07594200357515736,0.8459979736575481,5.009487969504372,4087
1962,4739,5784,77,1,4736,21,46,0.5347374438123036,0.554459660786052,10,0.7763677198491092,2,0.027323295648890352,0.04085399400826605,0.0,0.20538682972495073,0.5481256332320162,4.576606088863338,4299
1963,1224,1806,5753,2,3192,1459,0,0.14842000511827327,0.3722529739020508,4,0.6688907786572469,0,0.03912455468405003,0.38458189719174024,0.7933130699088147,0.05723063345427171,0.11752786220871328,4.9851465313290895,5153
1964,1829,2550,5193,1,3206,2436,22,0.2844267797311083,0.24059046491793043,1,0.6749089640435227,2,0.03449804040756744,0.6621723762605147,0.011550151975683891,0.09621885774054292,0.3323201621073962,4.391655131565838,1829
1965,5614,4935,4459,1,500,729,16,0.530039842689795,0.4953058121079539,4,0.7774143607858528,2,0.028490270399627496,0.12221763272424921,0.00022087132725430602,0.05836324329691494,0.7375886524822696,4.801928693357588,4790
1966,7686,3083,1390,1,1246,238,52,0.289680075114454,0.5056120567131033,12,0.8244913979198011,2,0.032467190137501496,0.001648640245524441,3.2421479229989866e-05,0.41078426958576436,0.3586626139817629,4.602907628333832,1038
1967,2403,1121,4075,3,4499,292,54,0.31626952930369345,0.5288619862520892,8,0.6926800549486491,2,0.07269268539344065,0.0035736070532895662,0.8855116514690984,0.30674913516900665,0.32320162107396155,5.031424362803664,1561
1968,5664,2287,1032,7,2541,2870,49,0.2707902047815628,0.676509539406922,4,0.8583763982468764,2,0.16466662155523387,3.3699943215627576e-06,0.2036474164133739,0.30010459245033805,0.3839918946301925,4.536505831961941,5020
1969,1971,3550,32,77,1813,1306,48,0.596085467716814,0.5423242908253617,10,0.7829310307232724,2,0.052212871446934234,0.16296882827813966,7.4062816616008115e-06,0.14842000511827327,0.9584599797365755,4.509914004725819,1170
1970,5683,3765,5746,1,3466,2692,56,0.2577381960787088,0.4668737362368079,10,0.8266282898323193,0,0.039028386967478346,0.2866815721181974,0.0,0.10616019582839063,0.10091185410334347,4.881718002023334,507
1971,4042,6724,5558,1,263,778,54,0.4574248470388754,0.5799784824543073,9,0.7247552386559386,2,0.06531946612064257,6.529786804781048e-05,0.20972644376899696,0.37912113276856246,0.5653495440729485,4.844218582025593,811
1972,2036,1292,4898,1,2685,1867,32,0.24764102291459722,0.6237971024251521,0,0.7106037809903839,2,0.06269306933842342,0.11511280710050457,0.0035967578520770013,0.28065745751481647,0.425531914893617,5.272630259612051,5247
1973,4479,1024,2745,2,5037,2423,4,0.341459778132252,0.5152159720672836,3,0.7629140228080504,0,0.0684994164246923,0.6891391591624065,0.25937183383991896,0.28141245943818555,0.7375886524822696,4.69099002003897,5008
1974,2790,984,2865,2,4027,344,54,0.5187937934151676,0.5827741230785748,4,0.8050849305510128,2,0.2715526905218973,0.16889853646181394,0.004549138804457954,0.2499802052677694,0.6666666666666667,4.512780736694744,1354
1975,2473,87,42,1,4356,2764,55,0.2776317365982795,0.6739643611431714,2,0.8635005778330171,0,0.16381808522939495,5.579844323791128e-05,8.480243161094225e-06,0.07936555538074047,0.22492401215805474,4.860424620020192,5317
1976,3966,5168,2368,1,1420,1049,46,0.40746311077083747,0.6785410281705831,10,0.8610802206667975,2,0.1239859797809912,4.739988766235499e-06,0.1458966565349544,0.16889853646181394,0.6849037487335361,4.614338032562449,814
1977,6238,2375,4997,1,2329,1768,45,0.3981047537018719,0.681074599325676,12,0.854909400143913,2,0.1697427745870945,0.004141412500550048,0.0,0.08351360022781763,0.5227963525835867,4.672426884531977,2705
1978,1196,6096,1082,40,1564,1808,48,0.47187687362741587,0.6070444815065336,5,0.7831054708793964,0,0.02780970063926723,0.028976108236517098,0.15096251266464034,0.08672800350982414,0.8328267477203648,4.836234286770036,2204
1979,8639,1477,2583,8,2081,2680,0,0.6481498146292095,0.5187937934151676,9,0.778351976625019,2,0.09984533496971613,0.0041115360397133765,0.0059067882472137795,0.09893994785490356,0.7639311043566364,4.867703666906902,3456
1980,2434,1890,6642,1,3935,2886,17,0.5567545556543905,0.5715443588006965,11,0.7228363969385752,2,0.03459464476449907,0.3038014543316642,0.0003191489361702128,0.0761273603875509,0.944275582573455,4.772454244205313,524
1981,3739,4972,4664,1,3113,2403,0,0.39001300354924273,0.44596705141749426,0,0.8367894289265388,0,0.029364608629903935,0.3038014543316642,0.0,0.18813794211539445,0.14893617021276595,4.826992865334885,2635
1982,7968,6798,4447,1,1770,464,45,0.5312163134137247,0.47250050944432276,1,0.7688449881162643,2,0.05958879141165754,0.0046989426564652045,0.026038500506585616,0.2654364635044612,0.5896656534954408,4.985912181040749,3894
1983,4020,611,2374,1,5106,2529,36,0.4637340162321401,0.31626952930369345,10,0.6726194369943961,2,0.03130484982841249,0.0010494491355713784,0.009412360688956433,0.2745968329031255,0.3100303951367781,4.614001078622846,538
1984,1987,3841,4715,1,1641,489,57,0.41475515501525706,0.4382549309311553,10,0.7671878066330868,2,0.025765207886026414,0.036524774682372266,0.006575481256332321,0.12221763272424921,0.1165146909827761,4.564202347499789,1312
1985,8126,6478,3230,1,3052,2300,49,0.412109650826833,0.5743636445699783,12,0.7974531737205904,0,0.04305948946044697,0.3798053613275868,7.771023302938196e-06,0.5596157879354227,0.5146909827760892,4.770006428441026,1325
1986,5278,3190,3961,1,4830,1229,57,0.47132151045867887,0.49941072095069233,6,0.7297808595538693,1,0.03505918136380127,0.2423234844628984,0.06970884295845999,0.1338138527289111,0.5319858156028369,4.790794366445092,5458
1987,8272,1452,5295,2,1812,1306,47,0.594982931772714,0.2934156042995415,3,0.6281153921632759,0,0.04008572353928564,0.06335031550076171,0.6990881458966566,0.08590242900070338,0.7700101317122594,4.689235561105759,2506
1988,4001,6723,1030,1,4642,3260,54,0.5187937934151676,0.16126814759612226,4,0.6490264058786333,2,0.035367143837291316,0.6465795447436106,0.0,0.08314558108666886,0.2988855116514691,4.698141268599981,3849
