user,song,title,play_count,release,artist_name,year,genres,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
c3ff1296080ae1a87124c0312ecbacd2e68c16e9,SOADQFM12A6D4F72D7,When I Was A Painter,1,Pod,The Breeders,1988,alternative rock,7.0,-18.494,0.0,0.0319,0.00389,0.227,0.115,0.793,123.708
c299c54421c739fda4df4d83c3a95bd4bd091496,SOADQFM12A6D4F72D7,When I Was A Painter,1,Pod,The Breeders,1988,alternative rock,7.0,-18.494,0.0,0.0319,0.00389,0.227,0.115,0.793,123.708
d267507db8bf72d6513463a5a3c220addd7703fa,SOADQFM12A6D4F72D7,When I Was A Painter,1,Pod,The Breeders,1988,alternative rock,7.0,-18.494,0.0,0.0319,0.00389,0.227,0.115,0.793,123.708
c67d72da97f39538340a6a51c459920b528f2b82,SOADQMK12AB0186E6A,Krokodili dolaze,1,Elektricni orgazam- New wave,Elektricni orgazam,1980,"balkan post-punk, yugoslav new wave, yugoslav rock",0.0,-8.704,1.0,0.036,0.00645,0.0114,0.58,0.423,124.517
fde4dd0c7fca8644c204b32fe70fc1175810330f,SOADQMO12A8C136FF9,Dumb Blood,1,Gone Faded,Soft,0,,6.0,-5.581,1.0,0.0375,0.00326,0.718,0.351,0.575,99.964
e744e4e45e00d324d1dd3ca27cbbb4860201d536,SOADQMO12A8C136FF9,Dumb Blood,1,Gone Faded,Soft,0,,6.0,-5.581,1.0,0.0375,0.00326,0.718,0.351,0.575,99.964
283d2a7cf82923040709539ad18f4a53dd8d0bd6,SOADQMO12A8C136FF9,Dumb Blood,1,Gone Faded,Soft,0,,6.0,-5.581,1.0,0.0375,0.00326,0.718,0.351,0.575,99.964
8c31f626cd9ed636af217020714945e7ebfa09ac,SOADQMO12A8C136FF9,Dumb Blood,1,Gone Faded,Soft,0,,6.0,-5.581,1.0,0.0375,0.00326,0.718,0.351,0.575,99.964
239f282dcf45f4db2c3a5e34b2a0a60e2fdb33bd,SOADQMO12A8C136FF9,Dumb Blood,1,Gone Faded,Soft,0,,6.0,-5.581,1.0,0.0375,0.00326,0.718,0.351,0.575,99.964
e0c46191b8bc2477af50d523501b48bac9400231,SOADQMO12A8C136FF9,Dumb Blood,1,Gone Faded,Soft,0,,6.0,-5.581,1.0,0.0375,0.00326,0.718,0.351,0.575,99.964
0dc3ac2f905889c3b15228f58c71a83b37eb5d56,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
5581e7e68ddf43646016f53385cfc4b74c896c1c,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
79172f14dda32d60067f8755f0990411df4a4e26,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
0ace5520ca5415f832af14bd5b5f7d88e2fb0a86,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
071635935dd7b7df75a0ee7b89f07a244a58b01d,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
819e1ff6d0aa1ffcaa755a4afacdbc50aa8cf1cd,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
649093f69e7c3c68c58870ea65735b6a99b84054,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
0574f8f9064e817aa688870584a6071bfd849769,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
7920e90746f41376be2e02fdb4716a07ff359e70,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
16f23f0ddf1a476890b0d0213cf507192b17ffa1,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
5823f94e89ef2f8fd7e43c1d58aab785cb00cc6a,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
fe29f7d19d16ecf762d8ff7f931f5643ed3b1f8f,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
aa5950414c5350ce6e2dd379fd1a69c0971e0b64,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
cef04e68d58247b15b07dbb6bd59827ed94ee412,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
78a8ec224acd4ba95bc7c45ed0060466706ce113,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
afbeb53ddd54656f09f9b8a573a1ab55b2f690d5,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
071c0b3e35ea81ef5f553636282df3a05c293216,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
ea9e916140454964041979c77e40b9c24ad189d2,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
e1a53c576d458c30c90f81053d6bf1223fd199cd,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
4f62cf302847d6501ba850681baa87d4164b3c36,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
cf94fff054e153886330d186ae082c0c7ce20d6d,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
387b502e64dae3e9b84bad411cef720b94b5164f,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
0a02d342d79fdd531e51043313762e17c5aeb101,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
92e458b2a604c862e53f7e09f46ce223589def2b,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
4252e723c7700dd64596c2cc3b7dc933b62e4bcf,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
210d9543f5d998dc3509fcf985c30381dd4053eb,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
ea3f2d95720f0b127b742c3e3784c77f36773631,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
0bc74885fb337a05e4bfaf6fb7c61c4421edc03d,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
81e29dcbd6528d2f34dc4fdec637483a91b02fd0,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
6918983e2911e69e250fb37748698637c145af74,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
97e2ce5204c1ed058606ef14d3d8acaabb56ef0c,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
cb1a40385f9a89a7055f027a5373c766884532fd,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
fea1639e83ec700578a99aaa3e1cd44d6628e440,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
505c20fcbe2f564a299489fb344b865d597adadd,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
bb30ee5262c1862130675a91733195409e67cf54,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
14fe99e6091695899dacc5e902ace7a8fb8b0c8d,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
1fe267fe3fe02696d21e304fad8169d27284064f,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
27d5cd9a09ee9f5ae48762aad4db47d1a79cd210,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
d26768447b40c6345e8ed3fa217b0eed696b0570,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
f8b961e7e06e39e387bb5e2e39e84df5ee9f290f,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
4bbadc3a5221cbfec86bec2b7dd3d0093730a86a,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
a184397bef31dc43076c6e95f9708fc2d74f2a0f,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
31c26aee203d97f2f43f1033695005f0b1bbf2bb,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
65772ebb791ed479a938d7baf7f77af7a1bb7ef7,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
26bdffccc8db9111d20e8f293bc274ad9dc4c8ff,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
33ff4ba0ed64374c0738456f00013e25d367cbf0,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
4cfcdfa802cc0c1e90a6290abbdd9c5ea546d447,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
2408c7ccdd8c7de29ff82d8acdbc9da95a8a27ed,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
8a30651855fe6d0ecc82d0060065b42c4dc10730,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
edd03b63db5311a8171d6d1d5dc7ea727afaf5c8,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
4926774d6d7c2754eeefd32035c37c17c6b6afa2,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
6bf8dbe91b6422dc95b842d0e844c0f6fb155eb0,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
7ff04637bef9187626a1fc101df6f5c65ab989b3,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
5093a0c29997ad027464ec35dd5844daf47bb4fe,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
f0034b920eb78c2739421f5b76e42f0e9ff83bf4,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
b9fc70813ba3bf1cd5ed1cc56aa23e8d31d6e992,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
d741c5ba8e01e8ce6ad394088fe5a2f6f52874bb,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
cd1ac3ad16270175cd075c36385f995e3e9cafd6,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
5f62ac213d98a561e671df3ecb6529011b564116,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
30fc429fe6fe829c4d4be3f9f9567f129e52d960,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
1707aaf1b477cf30aeb5286778f19fea6475d858,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
4a105703c5f3e5145382e59eebb950a9c20fe95e,SOADQPP12A67020C82,You And Me Jesus,1,Tribute To Jake Hess,Jake Hess,2004,southern gospel,2.0,-20.14,1.0,0.0428,0.818,0.0,0.109,0.51,116.026
2aa184c4b7eba1db088c7312eed90afb3f8fe832,SOADQYG12AB0189D58,Pearl Of The Stars (Album Version),1,Year Of The Black Rainbow,Coheed and Cambria,2010,,,,,,,,,,
cbc9d4f5d9498e79816db0ea30fbe19d4d68fcff,SOADQYG12AB0189D58,Pearl Of The Stars (Album Version),1,Year Of The Black Rainbow,Coheed and Cambria,2010,,,,,,,,,,
ab63b93725f9af25fb5e8b82146d8c745372bffc,SOADRAN12A8C13EBF2,FantasMic,1,Wishmaster,Nightwish,2000,"fantasy metal, finnish metal, finnish power metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal",9.0,-6.003,0.0,0.0684,0.000122,0.00357,0.112,0.246,140.086
8e68424c18f8f45b2e917af6a16aba23cb21be08,SOADRAN12A8C13EBF2,FantasMic,1,Wishmaster,Nightwish,2000,"fantasy metal, finnish metal, finnish power metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal",9.0,-6.003,0.0,0.0684,0.000122,0.00357,0.112,0.246,140.086
6fabf632529d39fe0655c6b7f2c5bb90d303f42e,SOADRAN12A8C13EBF2,FantasMic,1,Wishmaster,Nightwish,2000,"fantasy metal, finnish metal, finnish power metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal",9.0,-6.003,0.0,0.0684,0.000122,0.00357,0.112,0.246,140.086
60efa94df9e5bb70a32f91b1837068154f7dcf23,SOADRAN12A8C13EBF2,FantasMic,1,Wishmaster,Nightwish,2000,"fantasy metal, finnish metal, finnish power metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal",9.0,-6.003,0.0,0.0684,0.000122,0.00357,0.112,0.246,140.086
1c5a070bd050b9b7b477e7792898f47d5ea2a207,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
7b8e6cf8d131186fbb7573c4ecd8a544f792e38e,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
b3b7c550656e344c81be8298909e8838bdd927da,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
c306a1b21731aa630d8247d67afb7abe6bc67fd8,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
4521654a35d2de0b2a96b2e10ddc1c5764808d82,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
0a2ebdb6a7e36b45912e10057abc9ed4deb3064f,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
74c8302823b018256e577652627cf4386c55ff17,SOADRKM12B0B809505,Marla,1,Yellow House,Grizzly Bear,2006,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",11.0,-14.361,1.0,0.0304,0.879,0.465,0.0976,0.0749,113.192
f0c0f11483e0309c143d586afff1a6998830f30a,SOADRPH12A58A75E7C,Don't Stop The Rock,1,Don't Stop The Rock,Freestyle,1985,"bass music, freestyle, miami bass",10.0,-5.149,1.0,0.0886,0.124,8.34e-05,0.302,0.499,121.037
6a179eb6275cd681eed6ad5901b2826355bc9c71,SOADRPH12A58A75E7C,Don't Stop The Rock,1,Don't Stop The Rock,Freestyle,1985,"bass music, freestyle, miami bass",10.0,-5.149,1.0,0.0886,0.124,8.34e-05,0.302,0.499,121.037
effca8362e997efd859312b4f0334cbaa5205910,SOADRPH12A58A75E7C,Don't Stop The Rock,1,Don't Stop The Rock,Freestyle,1985,"bass music, freestyle, miami bass",10.0,-5.149,1.0,0.0886,0.124,8.34e-05,0.302,0.499,121.037
3f2ea1998c1b495bbd5d7c061c0fe889b01b8313,SOADRTF12AB0182E75,Wonder Years,1,Onandon,Lukid,2007,wonky,10.0,-10.671,1.0,0.182,0.0173,0.442,0.241,0.483,79.715
dca5ac3bb25548b8528b82277c7055c44bc57492,SOADRXW12AB017C837,Bill's Break,1,Bill's Break,Krazy Baldhead,2004,,,,,,,,,,
dbee9c8697e0269bc9bcf62dd98bb92fe114e46e,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
02a029625a4d1826c5633c1396f65858ae4fd9e9,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
38d5faf1f42323650686f897609e8aa8203251b2,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
48d151d03bf534a236017a1ce17e7f854f89afbb,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
1cb527532bbbeef8e0f92738dba8f0d318a71cce,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
5d0cbb5f4a625df284ec9d2030abac9d884d2e80,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
b964d7aaa1864da977814b0287ca9abc2613a7ff,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
2efd6bd03fb4e6dd68fb2a3198e730c9f66d36a8,SOADSKA12AB01860FA,Luno,1,Silent Alarm,Bloc Party,2005,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",6.0,-3.359,0.0,0.163,2.89e-05,5.15e-05,0.147,0.568,186.006
0a3e44fb4bafb3154d02ef76f7611d950423dbee,SOADTDK12AF72A3CE0,I Don't Know,1,Intuition,Jamie Foxx,2008,"contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",7.0,-7.534,1.0,0.0505,0.123,0.0,0.115,0.56,101.033
3201267896b19787d2a2a78af676cf9a8691e974,SOADTFO12AB0184AA5,Carry Me Down (Piano Version),1,Music From The Film 45 Days,Demon Hunter,0,"christian alternative rock, christian metal, christian metalcore, christian rock",7.0,-7.651,1.0,0.0295,0.802,0.0,0.141,0.151,139.985
e1f5e0c3cb549f2d1dd5ae2490f274555bde527d,SOADTRT12A8AE457FB,A Love Before Time (Mandarin),1,COCO 1994-2008 Best Collection,CoCo Lee,0,,,,,,,,,,
a0e1f87cca46b20d9515ec4cad450baf29ef958b,SOADTRT12A8AE457FB,A Love Before Time (Mandarin),1,COCO 1994-2008 Best Collection,CoCo Lee,0,,,,,,,,,,
ec6dfcf19485cb011e0b22637075037aae34cf26,SOADTRU12AB0186063,The Sound of Goa,1,Rebirth,California Sunshine,2010,"goa trance, psychedelic trance",2.0,-6.08,1.0,0.0379,0.00463,0.836,0.156,0.181,139.99
d3b344e21e82429183b0b62341a3abba02afa885,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
93743199681d206189b5288a3cb421970e4cd872,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
30b7c9ee953d4b4883ae735008c473b643adb859,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
8ffbf46239591c79b9be7f0ca106fbcc67937d1f,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
e132a932a2d7df509eec863b7c0fb5740e4344e4,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
78a3ff3196843e75247605f03883e82fc00a2473,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
fa8d8e228ef1de5d4041cedebcdf7908f4081b7d,SOADTSF12A6D4F8744,Zonin' (Explicit),1,The Ownerz,Gang Starr,2003,,,,,,,,,,
56800c032a8dfa75c6cb826076472c6ee8fe35b3,SOADUEF12A8C134E2F,Sweet Misery,1,Capitol Collectors Series,Ferlin Husky,0,nashville sound,0.0,-6.303,1.0,0.0314,0.469,0.00382,0.187,0.54,121.436
d157898cd4d2fc6f6b76857806a8e7544065da9c,SOADVCV12A8C13F15B,Teen Beat,1,101 Rock 'N' Roll Classics,Sandy Nelson,1959,"space age pop, surf music",6.0,-12.292,0.0,0.0581,0.0149,0.835,0.104,0.537,187.07
41da3a5fa244707d360ddb2df0e4c0818db59246,SOADVCV12A8C13F15B,Teen Beat,1,101 Rock 'N' Roll Classics,Sandy Nelson,1959,"space age pop, surf music",6.0,-12.292,0.0,0.0581,0.0149,0.835,0.104,0.537,187.07
e445e15b10c1d9bfdbd725c210e4b6e94bfcd156,SOADVCV12A8C13F15B,Teen Beat,1,101 Rock 'N' Roll Classics,Sandy Nelson,1959,"space age pop, surf music",6.0,-12.292,0.0,0.0581,0.0149,0.835,0.104,0.537,187.07
0f83ff6d244545ca4552a9d6bc66f0903c658e2e,SOADVCV12A8C13F15B,Teen Beat,1,101 Rock 'N' Roll Classics,Sandy Nelson,1959,"space age pop, surf music",6.0,-12.292,0.0,0.0581,0.0149,0.835,0.104,0.537,187.07
