song_encoded,energy,tempo,danceability_diff,energy_diff,valence_diff,tempo_diff,acousticness_diff,instrumentalness_diff,speechiness_diff,liveness_diff,predicted_play_count_log
6297,0.5636078,4.913566,0.054326635,0.05203219,0.34486192,112.158875,0.285573,0.0758874,0.122910105,0.20193759,1.1707316463684883
6034,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0383274382005359
3179,0.47499117,4.5106726,0.16093637,0.14064883,0.22150078,112.56177,0.28370044,0.07890665,0.12174866,0.15240826,0.9677139987986421
2701,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1165426960239686
1864,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1330510816987864
1860,0.52532005,4.6151996,0.089779176,0.09031993,0.04216948,112.45724,0.2834051,0.082847886,0.11702007,0.18962917,1.3980844944058288
1530,0.66062397,4.567053,0.11036208,0.04498399,0.06826618,112.50539,0.119530335,0.082847886,0.07612172,0.16087556,0.8880481764696215
3171,0.6647477,4.356568,0.2683824,0.049107704,0.061419737,112.71587,0.299072,0.082847886,0.08714446,0.057777725,1.0230468386363982
7024,0.47933495,4.398109,0.15222444,0.13630505,0.22251396,112.67433,0.17696236,0.03279723,0.11288882,0.074535854,0.9101976501813853
5550,0.585562,4.7006984,0.23822246,0.03007803,0.26684773,112.37174,0.008004039,0.7570711,0.12252281,0.054053187,1.0846569395983918
4946,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.108569870182847
6004,0.63073975,5.1590495,0.2909027,0.01509972,0.29521653,111.91339,0.012706761,0.08284648,0.112601236,0.0931477,1.2016141535711422
830,0.6189623,4.7741785,0.17668472,0.0033222823,0.029765673,112.29826,0.28675747,0.08052772,0.010889656,0.11503736,0.976306269743035
5888,0.6259384,4.60495,0.08861571,0.010298431,0.20403112,112.46749,0.18228625,0.082847886,0.09615521,0.1442818,1.120136485979931
2359,0.35487333,4.746904,0.0033985765,0.26076669,0.27393994,112.32554,0.27234334,0.2028664,0.1078202,0.19813421,0.9302483185797371
1656,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1509508298764493
4607,0.56018704,5.1990604,0.07590612,0.055452947,0.010515421,111.87338,0.25794208,0.079828635,0.032772366,0.008068695,0.9774559955518975
226,0.31042156,4.763182,0.240927,0.30521843,0.5411563,112.30926,0.26670182,0.07139905,0.12107178,0.109810874,1.6817599376988597
2537,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1145341200884409
3516,0.6590732,4.6316466,0.18625417,0.0434332,0.215176,112.440796,0.27088413,0.3609211,0.09126431,0.09258392,0.8682146125248583
4927,0.47995397,4.521821,0.26490897,0.13568604,0.341055,112.55062,0.10628511,0.082847886,0.12640254,0.066556126,1.1454017331294823
6878,0.6714127,4.6251,0.17731985,0.05577269,0.06725301,112.44734,0.27761424,0.082847886,0.051531292,0.011152738,1.0434729477867184
2497,0.5205779,4.760694,0.14235999,0.095062084,0.36613852,112.311745,0.29849222,0.08214981,0.12649973,0.09258392,0.9361550875867953
1818,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1330510816987864
5438,0.27838904,4.3306413,0.09152692,0.33725098,0.27114618,112.7418,0.2500968,0.6557539,0.12349133,0.00046179473,0.9923562485786207
4700,0.4675005,4.763626,0.19462243,0.1481395,0.009748004,112.308815,0.2990998,0.6658856,0.12165194,0.00906568,1.0762399757552112
6216,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0800204433530514
3790,0.6205765,5.0888057,0.37784937,0.004936488,0.06725301,111.983635,0.20114626,0.08244363,0.11644259,0.15331529,1.0200094786609333
130,0.3220835,4.1640263,0.19656354,0.2935565,0.20630322,112.90842,0.19734384,0.082847886,0.13019983,0.1415876,1.3994370975771016
6259,0.40679756,5.1752906,0.34125993,0.20884244,0.21112332,111.89715,0.15062092,0.082847886,0.11596161,0.13711332,1.141452677818976
553,0.597737,4.6630616,0.16657725,0.017903004,0.011528592,112.40938,0.11270043,0.082847886,0.0971929,0.15150206,1.0278508055196187
4869,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0876542684650012
882,0.6205765,4.7783585,0.21750672,0.004936488,0.34004182,112.29408,0.29288983,0.07749834,0.08705102,0.18727942,1.0366253917231705
704,0.62326103,5.113168,0.2308225,0.007621053,0.119170494,111.959274,0.08062536,0.08051759,0.115577,0.43315977,1.2750659959759882
6008,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0383274382005359
6282,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0800204433530514
4911,0.6901427,5.2586665,0.412608,0.07450267,0.39576623,111.813774,0.29826242,0.603069,0.028164543,0.12380935,1.1783034029181907
4060,0.63921887,4.7889156,0.06961139,0.02357884,0.29622972,112.28352,0.10495088,0.08280888,0.10543822,0.20824495,1.0972261732249544
5505,0.44211844,4.8107038,0.06562619,0.17352158,0.2263209,112.261734,0.18940002,0.082847886,0.07645612,0.1124207,1.127976701654303
1262,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
3741,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1164775278037564
3103,0.5146184,4.611172,0.17478178,0.10102158,0.33598915,112.461266,0.29509833,0.08281354,0.13068771,0.08029956,0.98045912150183
5078,0.53473747,4.5613017,0.029908108,0.080902554,0.25671604,112.51114,0.04794953,0.082847886,0.09576872,0.1496921,1.2116766059636461
1926,0.4780958,4.8751135,0.021174429,0.1375442,0.40184528,112.19733,0.16377537,0.05346592,0.08611713,0.18718556,1.1873476323111924
6781,0.5504309,4.843982,0.17668472,0.06520912,0.411977,112.228455,0.29495892,0.10560196,0.119912475,0.3500415,1.280400473606661
1020,0.5187938,4.6442947,0.13441616,0.09684621,0.3025545,112.42815,0.17078678,0.08083168,0.13225052,0.118359126,1.1035447945743266
243,0.6754922,4.8578258,0.3420087,0.059852246,0.028752502,112.214615,0.299086,0.08062904,0.0931426,0.11853693,1.111662691207473
3990,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1164775278037564
4584,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199433911463557
1516,0.6178847,4.5829554,0.33528975,0.002244696,0.29647547,112.48949,0.28567165,0.082847886,0.064235635,0.1469833,1.0338184248788
4787,0.5636078,4.563608,0.039825544,0.05203219,0.12905645,112.508835,0.2770272,0.082847886,0.10583462,0.20222344,0.8776253095202309
1781,0.6481498,4.9207106,0.28169256,0.032509815,0.24784324,112.151726,0.288339,0.029453762,0.07617882,0.15422314,0.8970198939253002
5481,0.27914575,4.454696,0.106803365,0.33649427,0.073332034,112.617744,0.18139696,0.013040388,0.09135814,0.095149115,0.9827317170734059
98,0.41739368,4.6807876,0.26283067,0.19824632,0.2782384,112.391655,0.1531687,0.08209206,0.07784379,0.11155,0.9406307048168968
28,0.537078,5.129603,0.11691949,0.07856201,0.04115631,111.94284,0.25592896,0.082847886,0.12368515,0.17914511,1.0967492988391012
1275,0.50259185,4.948696,0.13319962,0.11304818,0.15641208,112.12374,0.18317632,0.8138086,0.116731286,0.18390548,1.4937375715814882
6200,0.36949244,4.483251,0.12171566,0.24614756,0.05534071,112.58919,0.12103382,0.082847886,0.12523705,0.15422314,1.1263216552032471
257,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.2494978242534347
976,0.29416105,4.5592413,0.097961575,0.32147896,0.22352713,112.5132,0.04227978,0.071196415,0.11759788,0.1594137,1.1901984802561902
2583,0.4350239,4.8898,0.08108599,0.1806161,0.06522667,112.18264,0.12187099,0.082847886,0.12194215,0.0034247239,0.8930138040621284
2363,0.63816285,4.9629984,0.21288778,0.022522872,0.06952511,112.10944,0.2981805,0.08190462,0.08192543,0.10932815,1.0292742226862992
5539,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1055623042454275
6555,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.096316812390094
1544,0.5670169,4.9187903,0.18946445,0.048623096,0.026971916,112.15365,0.28665873,0.08273036,0.12494588,0.030215457,0.9587114731196642
3762,0.638691,5.0569205,0.22680911,0.023050996,0.1624911,112.01552,0.29890403,0.082792975,0.11049476,0.14248486,0.948891356715585
6957,0.37156355,4.7882915,0.31467047,0.24407645,0.2569618,112.28415,0.16329536,0.08284672,0.12116845,0.011425099,1.2977826635742082
1413,0.5538851,4.8864017,0.12895332,0.061754886,0.2293604,112.186035,0.28291303,0.082847886,0.12416986,0.11766089,1.0609919055074402
2732,0.6881346,5.048817,0.27326557,0.07249464,0.5517946,112.02362,0.29512823,0.38523722,0.10553339,0.34454092,1.0005693986239645
1703,0.22474228,4.5270467,0.11274162,0.39089772,0.15361832,112.545395,0.2991069,0.08284611,0.2890546,0.040181074,0.9573800120897661
707,0.4272266,4.829673,0.0066944705,0.1884134,0.29622972,112.24277,0.23498529,0.0828442,0.05877114,0.08747317,0.8997117256490931
6500,0.54406697,4.6155167,0.19980715,0.07157304,0.12322318,112.456924,0.29571602,0.082847886,0.12932226,0.12380935,0.9229665888777211
6512,0.6254035,4.788375,0.11632158,0.009763529,0.13614865,112.284065,0.11491443,0.082847886,0.061955135,0.10461155,1.1558239041764893
6319,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0800204433530514
1821,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1330510816987864
1186,0.28065747,4.5261917,0.15222444,0.33498254,0.0837095,112.54625,0.028389795,0.0826726,0.10154402,0.18315725,0.8847117862980622
1666,0.51042557,4.597652,0.05826697,0.105214454,0.193132,112.474785,0.2739022,0.08284164,0.023156185,0.15059666,1.1953454296249542
2826,0.5492768,4.6702833,0.1199144,0.06636319,0.11588523,112.40215,0.21782649,0.08284313,0.099933796,0.15968764,1.1544445012933535
2376,0.34854198,5.310952,0.48944044,0.26709804,0.5178534,111.76149,0.0031443492,0.005137652,0.11827242,0.11766089,1.0907135991882393
5213,0.66062397,4.931931,0.30379686,0.04498399,0.0044363933,112.14051,0.25986314,0.5189758,0.09398898,0.12292868,0.9776271090867683
5145,0.3357577,4.8559055,0.09269378,0.2798823,0.21136908,112.21654,0.23144825,0.76213694,0.07802896,0.14788541,1.0682332563026913
6967,0.65284586,4.61414,0.19850844,0.037205882,0.054081783,112.4583,0.29887405,0.08163208,0.09681544,0.1842798,0.8455001970588493
3729,0.6688545,4.812241,0.1824154,0.053214487,0.038884215,112.2602,0.1957213,0.065075114,0.10249243,0.3685203,0.964258552799936
1833,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1330510816987864
5552,0.614104,4.3616323,0.36397097,0.0015360268,0.061173983,112.71081,0.29902703,0.06795427,0.114424035,0.13979548,1.905753442886386
5081,0.54464716,4.634156,0.037613153,0.07099283,0.020892888,112.438286,0.17962076,0.082847886,0.08245086,0.01652703,1.0565232990376674
5759,0.6703902,4.564379,0.24976759,0.054750193,0.14449978,112.508064,0.2939537,0.08283654,0.11702007,0.101160295,1.0737915841510814
994,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1548573453098452
5262,0.61572605,4.654798,0.17795537,8.603359e-05,0.033050943,112.41764,0.29754135,0.08266045,0.12494588,0.22018643,1.07788541050075
547,0.5044051,5.013697,0.0667632,0.11123494,0.09359546,112.05875,0.020000739,0.7611237,0.011755832,0.12380935,1.1980262048525234
3141,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
6383,0.6507615,4.5642233,0.14358774,0.035121463,0.04496324,112.50822,0.2884379,0.082845606,0.020459106,0.01652703,0.8498908143538862
3102,0.5561813,4.4231205,0.044265065,0.059458673,0.20301795,112.64932,0.0140010575,0.082740486,0.02747668,0.0057494054,1.194353286247691
1442,0.43889987,4.976037,0.39113602,0.17674011,0.39880577,112.096405,0.26894182,0.08225923,0.12815334,0.13890062,0.9497545810958525
6710,0.6434316,4.8904166,0.18497294,0.027791588,0.19997844,112.18202,0.29899302,0.012288893,0.12581962,0.010382618,0.9478950302167447
5603,0.46247536,5.088053,0.34801924,0.15316464,0.26810667,111.98439,0.21907575,0.082847886,0.12194215,0.15150206,1.123444248308589
6191,0.19474408,4.712526,0.31685945,0.42089593,0.52069026,112.35992,0.33633807,0.082716174,0.12581962,0.16142431,1.231302121896179
2098,0.4510756,5.1538405,0.15532713,0.16456439,0.24962384,111.9186,0.097873144,0.082847886,0.067711994,0.06144476,0.9714344331318894
531,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.109714698597032
5097,0.67447394,4.7965093,0.13016471,0.058833916,0.38563454,112.27593,0.2699125,0.82394034,0.052433413,0.17923824,0.9632637156992124
1017,0.66936666,4.9966445,0.41019934,0.05372665,0.2782384,112.0758,0.29868212,0.010406143,0.0039871265,0.09429332,0.8466330768440247
758,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1279841500075367
4362,0.644482,4.491094,0.123520166,0.028842008,0.1766755,112.581345,0.28026012,0.070487194,0.09436538,0.3401186,0.8937890960527428
1563,0.5411608,4.6348066,0.1754157,0.07447918,0.39272672,112.43763,0.16552362,0.8259667,0.12339444,0.1496921,1.088549593465738
1200,0.44147554,5.1524935,0.25662163,0.17416446,0.42818773,111.919945,0.15334955,0.082847886,0.12708305,0.044463918,0.8667664567392471
3491,0.2175278,4.3480043,0.28593287,0.39811218,0.5008321,112.724434,0.102277085,0.89891505,0.120202176,0.15059666,1.137503691556973
4435,0.40413088,4.7663107,0.25318873,0.21150911,0.16071051,112.30613,0.259767,0.08284596,0.07747356,0.053359453,0.8402108301495166
1674,0.51700646,4.8479753,0.15222444,0.09863352,0.123990595,112.224464,0.2800639,0.44400114,0.12320068,0.14788541,1.0455679451267903
730,0.32280788,4.812428,0.066194534,0.29283214,0.1553989,112.26001,0.1009375,0.08276714,0.123006955,0.13890062,1.2649946891658033
5648,0.21268909,4.542816,0.42555317,0.4029509,0.32889694,112.529625,0.3111289,0.08266045,0.1257225,0.15777166,1.045868283189752
5459,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.101727715774998
2468,0.5613286,4.532524,0.11155114,0.054311395,0.015827032,112.53992,0.07857127,0.082847886,0.053336345,0.14248486,0.9827156224084576
3539,0.4649911,4.7960052,0.09620256,0.1506489,0.11106513,112.276436,0.23068058,0.082847886,0.12504293,0.113292165,1.3701582722657484
5439,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0892689535095008
1246,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
5071,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.108569870182847
3761,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1164775278037564
4176,0.3825376,4.9214835,0.13868576,0.2331024,0.30154133,112.150955,0.17342879,0.8715594,0.123782076,0.10547623,1.032759732437528
6908,0.66936666,5.125213,0.47137544,0.05372665,0.35321304,111.94723,0.29917604,0.7307286,0.07423985,0.060712427,1.0930590331156833
442,0.604316,4.415534,0.22680911,0.011324033,0.09055595,112.656906,0.2969026,0.08284205,0.10268222,0.12204879,0.8016892420925816
2607,0.4971323,4.7711167,0.13441616,0.118507706,0.14526719,112.30132,0.2959951,0.08255508,0.12834807,0.026431873,0.9808305995151003
1098,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1958574737163177
6059,0.6688545,4.71545,0.17922764,0.053214487,0.015581276,112.35699,0.29696247,0.08258953,0.104962505,0.0042002182,0.9165829686288808
2272,0.5732369,5.1772847,0.32861567,0.042403117,0.1434866,111.89516,0.2978309,0.082646266,0.10705735,0.15059666,0.9014890336501491
6175,0.030141156,4.525986,0.38018128,0.58549887,0.5705383,112.546455,0.3213965,0.81684816,0.11721264,0.15932241,1.0137594011273658
7004,0.68612254,4.9903784,0.18305418,0.07048257,0.2073164,112.08206,0.27127305,0.03482357,0.081274964,0.048921578,1.0743296785040397
3554,0.5905606,4.566419,0.12472499,0.025079409,0.3560068,112.50602,0.16727492,0.082847886,0.12112544,0.15059666,1.1695719092170962
4024,0.56303847,4.887699,0.3009171,0.052601505,0.24861066,112.18474,0.046535105,0.04049733,0.09220301,0.38029772,1.4309264940082758
6057,0.44660705,5.145848,0.10502874,0.16903295,0.30534825,111.92659,0.05231992,0.08269287,0.11730893,0.16463134,0.9727974067590521
4803,0.62967473,5.017889,0.24499756,0.014034757,0.17692126,112.05455,0.2800639,0.0029677174,0.11788691,0.006711815,1.3045752721569832
1761,0.24059047,4.7279983,0.16469342,0.37504953,0.54743797,112.344444,0.16455401,0.033607762,0.123782076,0.09772091,1.0945534106530308
2350,0.59222126,5.023933,0.1754157,0.023418738,0.2790058,112.04851,0.26593867,0.08283441,0.116731286,0.050771806,1.345617278746757
5486,0.577175,4.672969,0.0639231,0.038464997,0.3245985,112.39947,0.29451093,0.08284254,0.119912475,0.14069113,0.933107134603422
1197,0.23190506,4.5060897,0.27186793,0.38373494,0.32484424,112.56635,0.37018666,0.07938284,0.105057634,0.16398911,1.0978641495540673
1480,0.6081338,4.735865,0.18305418,0.0075061936,0.15438573,112.33658,0.13451338,0.8016506,0.12232922,0.15150206,1.2216891333367885
4282,0.31261855,4.958991,0.27536565,0.30302143,0.45959604,112.11345,0.15681276,0.08284055,0.12591675,0.12469079,0.8123779317405742
519,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.109714698597032
3343,0.2342813,4.945869,0.2774702,0.3813587,0.43021408,112.12657,0.30568227,0.08277615,0.12562539,0.17691277,0.850456963844069
580,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1279841500075367
7012,0.28743204,4.94739,0.18177703,0.32820797,0.3907004,112.12505,0.23964982,0.082843296,0.1295172,0.027298449,1.5531794482123868
6504,0.63816285,5.016836,0.24431798,0.022522872,0.17363599,112.0556,0.21723142,0.082847886,0.09502442,0.1124207,0.9630354756629506
1022,0.28141245,5.0039935,0.2923272,0.33422753,0.56091315,112.06844,0.26613382,0.7145179,0.12475181,0.14878835,0.7740128924512903
4376,0.5074198,4.467883,0.08571295,0.10822017,0.13006963,112.60455,0.26015162,0.082847886,0.13693307,0.16307235,1.0280781517973585
1114,0.45679173,4.97652,0.16783512,0.15884827,0.35702,112.09592,0.18585132,0.082847886,0.10002844,0.12380935,1.03539408971716
1822,0.68158054,4.3988714,0.42636785,0.065940544,0.33801547,112.67357,0.29909152,0.038732663,0.019803291,0.18953507,1.0771709384800616
1389,0.5086232,5.159837,0.31030682,0.1070168,0.16780272,111.912605,0.29198593,0.7246496,0.110207856,0.07564871,0.8979312161961797
3142,0.5359084,4.8153825,0.14666371,0.0797316,0.3590463,112.25706,0.2020533,0.082847886,0.09333062,0.15813632,1.1873860647462662
2722,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1165426960239686
5320,0.2577382,4.485395,0.48770583,0.3579018,0.5090388,112.58704,0.22574368,0.8371116,0.10059652,0.005928423,1.3427587549993887
6047,0.5596158,4.476632,0.17351516,0.056024212,0.13614865,112.59581,0.15162243,0.082847886,0.022319015,0.008280443,0.9702798258158025
211,0.46436274,4.920185,0.037613153,0.15127724,0.30052814,112.15225,0.047242567,0.7266759,0.0931426,0.18091594,1.0230501498277156
4406,0.4928653,4.920032,0.10384741,0.122774705,0.19921102,112.152405,0.19307424,0.07866349,0.12339444,0.12910971,1.2805429208105494
2404,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1145341200884409
6052,0.5394131,4.9274564,0.3872098,0.07622692,0.42616138,112.14498,0.29367518,0.08242539,0.11269709,0.06728746,1.1427803229800477
1356,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
93,0.5596158,4.912449,0.19850844,0.056024212,0.4352799,112.15999,0.2990927,0.54025245,0.12097512,0.12910971,2.060144183916089
3639,0.5019867,4.7679944,0.028264722,0.113653325,0.23847894,112.30444,0.22676632,0.5686212,0.11097311,0.19094743,1.0139314433636413
5791,0.5704144,4.81962,0.27326557,0.045225583,0.10068766,112.25282,0.009774208,0.082847886,0.11711635,0.19614322,1.3199454922355847
1240,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
1504,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1075582810162967
3747,0.04964694,4.795518,0.07878051,0.5659931,0.2405053,112.276924,0.36299238,0.082847886,0.11480821,0.15331529,1.0604353743939858
182,0.6891392,4.677658,0.19656354,0.07349916,0.45047748,112.39478,0.299149,0.05944363,0.032772366,0.19595382,1.2268486262290608
2158,0.4916428,4.441309,0.19333044,0.1239972,0.023932401,112.631134,0.28291303,0.082847886,0.11663505,0.10202199,1.0819966444949032
5044,0.4675005,4.6723332,0.36397097,0.1481395,0.48999116,112.40011,0.00018357723,0.77125543,0.12737483,0.120291315,0.8762230482511929
194,0.585562,4.8742657,0.09913597,0.03007803,0.013554934,112.19817,0.22602248,0.080284566,0.12397595,0.1469833,1.1412431889138428
2042,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
3920,0.567584,5.0040874,0.21486472,0.048056044,0.22048762,112.06835,0.22993383,0.082847886,0.11904387,0.1415876,1.174644113221762
3522,0.28442678,4.6159124,0.053764995,0.3312132,0.5348747,112.45653,0.17696236,0.7337681,0.07784379,0.14069113,0.968147871009552
3431,0.5877867,4.9395976,0.3088565,0.027853334,0.019879716,112.13284,0.29912812,0.661833,0.08779875,0.027947025,1.0215411321960288
1743,0.6254035,4.770057,0.2274769,0.009763529,0.21542177,112.30238,0.29888403,0.04789348,0.09974453,0.115911104,0.8964860259049786
6725,0.66062397,4.5903306,0.14851385,0.04498399,0.17160964,112.48211,0.2734148,0.082847886,0.1246548,0.18474789,0.9418891641740166
4833,0.585562,5.0960727,0.21883035,0.03007803,0.031792015,111.976364,0.006833029,0.082847886,0.064601,0.1788658,1.0126987312753648
4410,0.51641,4.659507,0.15036742,0.09923,0.1293022,112.41293,0.10855964,0.08281982,0.12834807,0.13354824,0.9494330993685005
3432,0.050027493,4.241183,0.31759018,0.5656125,0.5069111,112.83126,0.39046103,0.8583882,0.10753406,0.13890062,0.9446218680722749
1807,0.07779403,4.7480145,0.11871535,0.53784597,0.5080256,112.324425,0.38543084,0.3325523,0.11914035,0.14248486,1.2091955787671742
4637,0.39743292,4.510222,0.18113908,0.21820706,0.020647133,112.56222,0.29547685,0.081621945,0.06624679,0.11503736,0.8922513751083775
5120,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.108569870182847
1335,0.68561894,5.214615,0.23889792,0.069978915,0.050274853,111.85783,0.29909322,0.53012073,0.0767335,0.033232052,1.2929042463987321
1555,0.43178242,4.5230703,0.08224072,0.18385759,0.37323073,112.54937,0.051476873,0.082847886,0.10420183,0.03548854,1.2638012970331538
6640,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0498279616736497
2385,0.5883421,4.584835,0.052642662,0.027297935,0.089788534,112.4876,0.19032559,0.08282205,0.039754078,0.09772091,0.8725818383592745
2625,0.4612151,4.368232,0.27466515,0.15442488,0.34814718,112.70421,0.040857304,0.08279601,0.12339444,0.17209303,1.0851325223622248
2658,0.51641,4.934064,0.33976403,0.09923,0.27215934,112.138374,0.2991432,0.11168099,0.098231666,0.16398911,1.0182047144556519
838,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.112278365504363
6990,0.6355181,4.7190347,0.107395604,0.019878067,0.33776972,112.35341,0.26835987,0.082847886,0.098231666,0.16023573,1.0315367425955824
1972,0.23822919,4.8432574,0.013055304,0.3774108,0.22834723,112.22918,0.19673501,0.082847886,0.10069123,0.18250301,0.9782251109851895
6468,0.53766227,4.7954764,0.059960455,0.077977724,0.11081937,112.27696,0.2968128,0.08284498,0.10753406,0.1469833,1.0377347497237894
2430,0.6749832,4.888151,0.17035559,0.05934321,0.2073164,112.18429,0.29311842,0.8259667,0.05877114,0.0026486276,0.8897882530617909
5694,0.2143046,4.8278255,0.20045713,0.4013354,0.19414517,112.24461,0.3089538,0.082847886,0.1218454,0.01652703,1.2277586026659673
4261,0.6749832,4.7841945,0.3465132,0.05934321,0.19693893,112.288246,0.29772106,0.082334206,0.050629985,0.1678487,0.9911573840111257
6738,0.37912112,4.8615704,0.14358774,0.23651886,0.22656664,112.21087,0.035278454,0.08284115,0.1296147,0.15758938,1.2417706447475976
2084,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
2168,0.23586233,4.5947256,0.062222898,0.37977767,0.16172369,112.477715,0.21782649,0.08281303,0.11039912,0.1415876,0.9906663566821058
3143,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
911,0.017741682,4.2484097,0.3739749,0.5978983,0.49100435,112.82403,0.39046103,0.85636187,0.11750156,0.15150206,0.9868168018882946
4817,0.5877867,4.786858,0.06790151,0.027853334,0.37829658,112.28558,0.10773353,0.08211435,0.12261962,0.20489518,2.091429514974879
2055,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
6308,0.34924743,4.8303595,0.00033177683,0.26639256,0.15337256,112.24208,0.058589537,0.08283066,0.0931426,0.18156913,1.1051835091276265
6662,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0498279616736497
