,user,song,title,play_count,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,user_encoded,song_encoded,title_encoded,release_encoded,artist_name_encoded,year_encoded,key_encoded,mode_encoded
1269,81cce3afd79443be362fb4cc1b5638725bc69fa3,SOOTPLB12A6D4F89FA,Walkin' The Dog (Live) (1995 Digital Remaster),1,Totally Live At The Whisky A Go Go,Johnny Rivers,0.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,4463,4138,6391,4856,1630,0,5,1
1270,d774bb7b2d6ee3bcab8aa5a5196918d6f2f0afeb,SOSLAJE12AB018DA78,One Way Trip,1,Rebirth,Lil Wayne / Kevin Rudolf,0.0,0.4879663296199081,0.5025918188388871,0.0,0.8538627592071695,1.0,0.03101405352916946,0.0035636426759385136,4.69098277608916e-05,0.25309062768216184,0.3657548125633232,5.00326150776631,7325,5091,4173,3491,1903,0,0,2
1271,4c4f4a20a1b2cb1b662701e0a2ca5f9cf13a33c1,SOMTBHX12A6D4F743D,Yalla Yalla,1,Rock_ Art And The X-Ray Style,Joe Strummer And The Mescaleros,1999.0,0.532978428407124,0.5347374438123036,0.0,0.8147227491768605,1.0,0.10165365372649983,0.05116828657439943,0.000601823708206687,0.16041672140590468,0.8014184397163121,4.419177900304675,2619,3583,6731,3596,1603,46,0,2
1272,d386eaac71f4f8644133035263d1efe9d0665463,SOUHWFW12A6D4F794B,Needled 24 / 7,1,Hate Crew Deathroll,Children Of Bodom,2003.0,0.353469812989784,0.6554453133759338,0.0,0.8512679618848258,1.0,0.04821857227047433,2.399997120004608e-06,0.7487335359675785,0.23190505698278252,0.48328267477203646,4.574205696230618,7195,5571,3863,1897,623,50,0,2
1273,4483c75a796cb483b8081c9950980e54637f6371,SOGJPMB12A8C13A9DB,Unforgettable Season,1,In Ghost Colours,Cut Copy,2008.0,0.23980399220731702,0.6606239888543853,10.0,0.8835830008067856,1.0,0.16381808522939495,0.042292912190251455,0.7426545086119555,0.19144646457095518,0.5896656534954408,4.875098081635649,2345,1798,6259,2147,747,55,11,2
1274,7ef270f8dde72cd9ec7c5c7650563509ca790236,SOGGPGF12AF72A53FA,What A Catch_ Donnie,5,Folie à Deux,Fall Out Boy,2008.0,0.3927175352856617,0.5247285289349821,5.0,0.8512679618848258,1.0,0.035656677208034684,0.050312813873589095,1.9148936170212767e-06,0.1595645696713384,0.4650455927051672,4.8598356599052135,4354,1767,6486,1618,1101,55,6,2
1275,7ef270f8dde72cd9ec7c5c7650563509ca790236,SOGGPGF12AF72A53FA,What A Catch_ Donnie,5,Folie à Deux,Fall Out Boy,2008.0,0.3927175352856617,0.5247285289349821,5.0,0.8512679618848258,1.0,0.035656677208034684,0.050312813873589095,1.9148936170212767e-06,0.1595645696713384,0.4650455927051672,4.8598356599052135,4354,1767,6486,1618,1101,55,6,2
1276,aa8954016ee9ee12e89db2e5dfb0af9d8a4ecc56,SOOQKTL12A58A7ADBE,The Best Is Yet To Come (Album Version),1,Call Me Irresponsible,Michael Bublé,2007.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,5825,4103,5621,781,2160,54,5,1
1277,4fe1c373fae10fbde5e294fd2c606899d92f7eda,SOHXBXX12B34F2609B,What A Feeling,19,What A Feeling,Irene Cara,1996.0,0.4523486940070148,0.5031965966014996,7.0,0.7891236562656723,0.0,0.03382154847551067,0.005783244755727333,3.252279635258359e-06,0.08617769624105233,0.4042553191489362,4.81616827891863,2740,2240,6487,5156,1463,43,8,0
1278,f5a6aeaf1d075d7a96dde9e13bb21756bb03a7c2,SOITZUM12A8AE47E71,Floatin,13,Gilles Peterson presents Brownswood Bubblers Three,Stacy Epps,2008.0,0.5031965966014996,0.6021277821727767,11.0,0.8652449793942565,0.0,0.26849925303500694,0.22713557258374723,0.0003394123606889565,0.5223588595796638,0.6656534954407296,4.543028789450242,8345,2491,1868,1764,2976,55,12,0
1279,8fb1b6a8baaeea64a708d164437dcb1470ada5b1,SOKYZFI12A8C137682,Breaking Up Is Hard To Do,1,Platinum & Gold Collection,Neil Sedaka,1962.0,0.5556077665378839,0.5872309549683961,8.0,0.823161291729356,0.0,0.03681397312271631,0.530039842689795,0.0,0.06156535565815483,0.977710233029382,4.7631307418691105,4954,3110,750,3308,2310,9,9,0
1280,351d7bc2d1ad3d62855fcf32e9e54b02ad3e96be,SOQIOXQ12AAF3B2A37,Fences,2,Wolfgang Amadeus Phoenix,Phoenix,0.0,0.46247536282494395,0.5510074133988225,2.0,0.7872048145483089,0.0,0.028393074501217887,0.06896620446472292,0.0010233029381965554,0.32425505268262117,0.5248226950354611,4.736198448394496,1836,4577,1803,5258,2520,0,2,0
1281,1c557077a4191a44ca2b8dadea41f697358a3283,SODMRYX12AB017F13B,The Only Way (Is The Wrong Way) (Album Version),1,The Amalgamut,Filter,2002.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,978,1013,5797,4198,1136,49,5,1
1282,fdb5e433c53647a804ad99b2e3e1bc2f1561ae52,SOHDIOQ12AF72A37C0,It's Not Over ('till It's Over),4,Greatest Hits (Ten Years And Change 1979-1991),Starship,0.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,8624,2027,2892,1840,2987,0,5,1
1283,6acb48d020e3852288c6ee963a80e46be46d577b,SORQMMA12A6D4F6F41,The Power Of Love,1,Playlist: 80s Hits,Huey Lewis And The News,1985.0,0.5698489642154517,0.6037693694087286,5.0,0.8309456836963869,1.0,0.030820142339886263,0.09203208544649367,2.958459979736576e-05,0.0925791812930932,0.9746707193515705,4.7855982846544025,3634,4897,5818,3315,1416,32,6,2
1284,80cebf2f7e56f672db596f97943706124c8cc9d1,SOJYPIE12A81C237B9,Welcome_ Ghosts,1,All Of A Sudden I Miss Everyone,Explosions In The Sky,2007.0,0.2045721657287744,0.5025918188388871,9.0,0.7394954318484115,1.0,0.04075799247216774,0.003862530814297173,0.8804457953394124,0.15529288440603534,0.07882472137791287,4.396250001310125,4427,2840,6477,279,1088,54,10,2
1285,2d045c3822154dec5a7296dc0121f9de9a9c9420,SOOOSTZ12A6D4F777A,Limelight,1,Spirit Of Radio: Greatest Hits (1974-1987),Rush,0.0,0.45805755822733496,0.6173454671436635,1.0,0.7573319378120843,0.0,0.04190940307720961,0.001968062094698245,0.0013171225937183384,0.10526051065749295,0.7983789260385006,4.8841646300423065,1576,4087,3270,3953,2748,0,1,0
1286,1a75c68e17e53f4ffd8607412c8d43814faf2ba4,SOTGSDO12A8AE459DB,Yuppie Cadillac,1,Never Breathe What You Can't See,Jello Biafra & The Melvins,2004.0,0.19803085049913446,0.6418538861723948,9.0,0.8373127493949106,1.0,0.054393483830331636,0.0001159932725202534,0.001529888551165147,0.39406706315579504,0.48125633232016213,5.041823835552273,909,5305,6874,2967,1561,51,10,2
1287,3aa4c6cb0d646c41efa6969bd867a58e3aca5160,SOFGYJV12A6D4F915E,Pretty Little Angel,43,Der Mond,Moonbootica (w/IAMX),2005.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,2019,1504,4435,1178,2232,52,5,1
1288,c526a9200b73af5bf9ea1a3302d1185bd4651b39,SOWQMMX12AB017DBE2,Day 'N' Nite,2,Man On The Moon: The End Of Day,Kid Cudi,2008.0,0.6318035503188933,0.36533731701738503,11.0,0.8054556158827761,0.0,0.06259914175651997,0.3920420877760237,9.199594731509625e-06,0.11243542932978817,0.8145896656534956,4.934574647483291,6702,6203,1245,2703,1765,55,12,0
1289,57598777b75b10a87b16054dfea6fc45c6ed09fc,SOKOFXH12A6D4F9B32,Plans (Replanned by Mogwai),1,Silent Alarm Remixed,Bloc Party,2005.0,0.4879663296199081,0.39339252687389514,5.0,0.6282898323193998,1.0,0.03507752661269611,0.3133498192003587,0.9229989868287741,0.0833296075870042,0.7700101317122594,4.984174953328007,3010,2985,4362,3777,406,52,6,2
1290,9c228fd1675d021e579edb3300b200a717825642,SOPNCYU12A8C13FACC,End Of The Summer,1,Scars & Souvenirs,Theory Of A Deadman,2008.0,0.32570013963930183,0.5971867894140341,8.0,0.8699766686291184,1.0,0.03275756423817219,0.033144598592302024,0.0,0.22474227267790678,0.2948328267477204,5.105339229565553,5367,4345,1611,3671,3434,55,9,2
1291,807ae1ced68f3941473da725923f3ac3f74b1524,SOZIJEU12A6D4F8C1A,A Firm Kick (Album Version),1,Inside Of Emptiness,John Frusciante,2004.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,4416,6917,69,2195,1612,51,5,1
1292,cfcb28ceb5d80d8ec6fa951ef5d598ebbd1a8269,SOAZZRU12AB0182B0E,Oceanside,3,Akron/Family & Angels Of Light,Angels Of Light & Akron/Family,2005.0,0.26313319953036823,0.03941300235683504,7.0,0.5122653234774645,1.0,0.039797469874066085,0.6444820085786643,0.0017831813576494428,0.10616019582839063,0.16413373860182373,5.030464064841542,7074,286,4068,248,172,52,8,2
1293,672e78a02cdf4f50f958f6aab52ec93202fe14fd,SOOEHDB12A58A809A2,Si Te Contara,1,Mi Sueño,Ibrahim Ferrer,2007.0,0.3350426438116185,0.2199384203652614,2.0,0.6664704214910272,0.0,0.044973365642731154,0.5844477636366044,0.0003444782168186424,0.13714983814723364,0.53596757852077,5.230295452101127,3522,3986,5005,2782,1426,54,2,0
1294,240984bec72cc4a7e280df8c86e512fddd5e0eed,SOBXMDA12AB0181712,Whirring,6,Camden Crawl 2009,The Joy Formidable,2008.0,0.2889312918522129,0.6770177986300616,2.0,0.8600335797300538,1.0,0.04926624130291806,0.00012899168021549378,0.2917933130699088,0.2934156042995415,0.3768996960486322,4.984024342669964,1254,554,6602,789,3270,55,2,2
1295,fbc8cc5256ad7d90566de72efa1a27e6ab5638af,SOIUHNZ12AF72ADA80,Bone Machine,1,Debaser,Pixies,1988.0,0.48858001481867097,0.520577915208669,0.0,0.6633523037003117,1.0,0.028490270399627496,0.0006877634364975745,0.0006980749746707195,0.1578580846155803,0.9675785207700102,4.760694208063319,8558,2497,700,1146,2529,35,0,2
1296,6d9d44ce3cc70608d0a2ad86260ed8ea7dd85bab,SOKUECJ12A6D4F6129,Somebody Told Me,5,Hot Fuss,The Killers,2004.0,0.4034631054374913,0.6780335427498971,10.0,0.8365713787313839,0.0,0.08028883122880298,9.039591416623772e-05,0.0006828774062816617,0.09621885774054292,0.6980749746707193,4.935056497220225,3740,3048,5172,2022,3271,51,11,0
1297,dc0bb25a512ff323cd904a2776350ae7dd2b21ab,SOWRCGD12A8C131C44,Pídeme,2,Colección Diamante: Navajita Plateá,Navajita Platea,0.0,0.5158131652770298,0.5463857991645416,2.0,0.7196092540502823,1.0,0.07111062745795275,0.3407487933884732,0.0004042553191489362,0.10255658832509207,0.7760891590678826,4.73340507687828,7469,6213,4495,930,2302,0,2,2
1298,4d86228ecbdc8016d56d53ed506a2aebef4eceb0,SOYTZBN12AB0187A0C,FANTASY,1,The Remixes,Mariah Carey,1995.0,0.5122246446796981,0.5463857991645416,7.0,0.776891040317481,1.0,0.03469123978993036,0.1301506844650451,0.0,0.11600367575630613,0.8176291793313071,4.63785032537672,2652,6769,1724,4558,2071,42,8,2
1299,2c3044d1897440083a2a394e5db45b9d398ccef5,SOIMYAD12A67AE125B,House Of The Rising sun,7,Soldier Of Fortune,Eric Burdon,1995.0,0.35627486391739266,0.42983246455645885,9.0,0.801683347506596,0.0,0.030529205034822874,0.2707902047815628,0.001540020263424519,0.1301506844650451,0.20972644376899696,4.75306419072345,1551,2415,2462,3874,1059,42,10,0
1300,cf79c019cdcbb457794c2bc7c1ad466bac0dbe1c,SOOKXWT12A6D4FCDF1,Pendeviejo,2,Sigue Tu Camino,Los Autenticos Decadentes,2003.0,0.33361100434018076,0.6703901934373291,4.0,0.9011578465362726,1.0,0.24059046491793043,0.0756639039209896,0.0,0.17730901497041035,0.529888551165147,5.198718001325282,7057,4052,4305,3774,1951,50,4,2
1301,9454c8c7cb4f96404c2581329831d8c366fcf706,SOMOVIW12A63110846,19-2000,1,Gorillaz (Clean),Gorillaz,2001.0,0.596085467716814,0.5423242908253617,7.0,0.7829310307232724,1.0,0.052212871446934234,0.16296882827813966,7.4062816616008115e-06,0.14842000511827327,0.9584599797365755,4.509914004725819,5105,3550,32,1813,1306,48,8,2
1302,2d47784048aaa1586f9897022ce3b9852815edaf,SOAMPRJ12A8AE45F38,Rorol,1,Identification Parade,Octopus Project,2002.0,0.3045391895182038,0.20701416938432612,7.0,0.6018839536861385,1.0,0.0479326537553028,0.32570013963930183,0.9108409321175279,0.49286529838899784,0.039817629179331314,4.706209378162357,1581,129,4722,2112,2387,49,8,2
1303,df22f93155d8499a572731c0bd1cb3e3e7429796,SOJBSXZ12AF729E54C,La Tripleta,4,Calle 13 (Clean Version),Calle 13,0.0,0.6026752773958697,0.4643627493556498,11.0,0.792656069427182,1.0,0.24059046491793043,0.03333805961051037,0.0,0.20538682972495073,0.46403242147923,4.477302722988007,7573,2572,3109,786,540,0,12,2
1304,3800a3a376d56da071d66d0601f326977b4054b0,SOMDLCF12A58A7D358,Even Snakes Have Hearts,1,Apparitions of Melody,Kids In The Way,2005.0,0.3708736633385453,0.645531326618282,6.0,0.8213078650705392,0.0,0.06700422878047387,0.011928570865273802,0.00011043566362715301,0.13540463700620295,0.41236068895643363,5.030477136309795,1923,3428,1659,386,1771,52,7,0
1305,1e4ad995b58f336395cbd5c37872831a0a5ec728,SOVOYTZ12AB01808EA,Have Mercy On Us (feat. Cècile),10,Romborama,The Bloody Beetroots,2009.0,0.44532664153329504,0.5579000311519196,8.0,0.8201740040557336,0.0,0.1414995622736995,0.0012492194004319248,0.21073961499493415,0.25153662581542763,0.11550151975683892,4.84440753459906,1049,5900,2265,3606,3159,56,9,0
1306,5014279e6c43f26de2ddf3a20ec25b1932e907b4,SOMYXWV12A8C14232E,What Goes Around...Comes Around,1,What Goes Around... Comes Around,Justin Timberlake,2007.0,0.5405785819153385,0.5306282510621704,7.0,0.8299426527986742,1.0,0.06053049974003235,0.14236724128692196,0.0004680851063829788,0.13190507087993858,0.5055724417426546,4.34353265738411,2751,3651,6505,5159,1693,54,8,2
1307,072a687422327ff202a935623e5613866582233e,SOBPRZE12A8C1313CC,Veleta (En Vivo Auditorio Nacional),1,Lucero En Vivo  Auditorio Nacional,Lucero,0.0,0.5181983780954038,0.5866749360494286,2.0,0.8231176816903251,1.0,0.04238876649178663,0.38797979376714486,0.0,0.3140805463063118,0.3556231003039514,4.778963816498352,264,476,6308,2653,1984,0,2,2
1308,7b6f2ff2096bad3902a067923714c2c33652fb76,SOULNQD12AB0182CC3,Dreadlock,1,Warlords Rising,Future Prophecies,2004.0,0.4780957991430718,0.6621723762605147,4.0,0.7696299688188221,0.0,0.08865169759456264,0.0014888910514189227,0.8520770010131713,0.15529288440603534,0.4336372847011145,5.164671681678119,4229,5611,1469,5099,1216,51,4,0
1309,060af3cd3b27f07e03dd1833752281442c8816ea,SOVEWJN12A58A80066,Merciless Onslaught  (LP Version),2,Metal Church,Metal Church,1984.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,224,5807,3609,2771,2151,31,5,1
1310,426de41e00f65207d4d918dee549c7b128dba1a3,SOLNUHK12AC468D627,Real Life,1,Settings,Tanlines,2010.0,0.5364933705145685,0.5838901946229959,2.0,0.8269335601055362,1.0,0.04190940307720961,0.010841023177874857,0.028368794326241138,0.07176236622689076,0.6767983789260386,4.8122006154028245,2285,3279,4565,3723,3093,57,2,2
1311,2166296b01a750b549ce87b30920de035b5ddb01,SOWZIMT12AB017C989,Debajo De Tu Piel,3,El Silencio,Caifanes,1992.0,0.5193888544264785,0.48612301112561884,11.0,0.7454918122151719,0.0,0.03072317264284058,0.5062150112083075,1.3373860182370822e-06,0.04258044753511839,0.6534954407294833,4.654369790135059,1157,6293,1279,1370,535,39,12,0
1312,15abe355d09a4bd437b1e8f7e09528faf5f2e69d,SOGDTLP12AC90976E4,Her Majesty's Trusted Food Taster,4,Crystal Mass,The Tear Garden,2000.0,0.4989554511955033,0.5025918188388871,6.0,0.7784610017225965,1.0,0.029267497680568088,0.08599419316686092,0.03333333333333333,0.08590242900070338,0.5390070921985817,4.558246279276368,759,1735,2345,1038,3397,47,7,2
1313,3a6f812437f5646035556e0351eadf47325c7f89,SOETPUF12AB0181FF5,Too Close,4,The Masters Series: 90's RnB,Next,0.0,0.6135627012171029,0.3378997886123984,7.0,0.7253439741828569,1.0,0.06212937146554879,0.011730922875698666,0.0,0.24920108563349935,0.761904761904762,4.612076283902191,2012,1355,6102,4493,2335,0,8,2
1314,e8873756e2642b5a125b48f67d4a3c70b661d9f4,SOLGLUC12AB018A8FA,Frisch und g'sund,17,Musik mit Herz und Schwung,Die Mooskirchner,0.0,0.5573274574174104,0.5463857991645416,5.0,0.7231416672117921,1.0,0.039797469874066085,0.47250050944432276,0.905775075987842,0.0424846116061553,0.9969604863221885,4.9279780604152466,7912,3184,1956,2910,898,0,6,2
1315,d02a86f322cb0c960f8e82123c29b8d6714a6168,SOWYFFH12AAF3B4C65,Breathe,1,Fearless,Taylor Swift / Colbie Caillat,2008.0,0.40945712937770185,0.48612301112561884,1.0,0.8100782800200605,1.0,0.028295869154847303,0.14496577025018573,0.0,0.20538682972495073,0.3252279635258359,5.004181177689791,7088,6281,751,1543,3103,55,1,2
1316,30f230931be2dfcbd3ac03ce545c77df9f2796a2,SOIMNRU12A8C1373ED,Trouble,1,Geek The Girl,Lisa Germano,1994.0,0.39339252687389514,0.16805358499624973,0.0,0.613506029087896,1.0,0.031110995025052664,0.5816568045265821,1.783181357649443e-06,0.09330817713365178,0.19959473150962515,4.7230332184446455,1710,2408,6159,1727,1921,41,0,2
1317,ee9879a14409864e212cdf2135a7a98c924efa4e,SONYZKA12A58A7B794,Omen,1,Invaders Must Die,The Prodigy,2009.0,0.43502391034970883,0.6693666518945418,7.0,0.8295719674669109,1.0,0.0431552703139276,0.000940557537050002,0.11854103343465047,0.24764102291459722,0.5653495440729485,4.948774074674734,8130,3930,4114,2206,3336,56,8,2
1318,84fd0e0386ced3b6d37d2704b54ad80a36272a93,SOABNPW12A6D4FC9B5,The Canals Of Our City,1,The Gulag Orkestar,Beirut,2005.0,0.1510028735365274,0.32353172534547814,9.0,0.7186934432306317,0.0,0.03149866705937099,0.6871291082343823,0.7750759878419453,0.12133228516752496,0.1955420466058764,5.063670403975397,4575,8,5641,4431,307,52,10,0
1319,31bbc8d08c9980a64fb17b5c8c7289a400c877f6,SOGTQKI12A67ADC81F,Désenchantée,1,Different,Kate Ryan,2002.0,0.412109650826833,0.6371057896763205,1.0,0.778439196703081,1.0,0.06325644963501485,0.13453089295760615,0.0006494427558257345,0.1889660995126232,0.3302938196555218,4.948568382680038,1734,1909,1524,1210,1733,49,1,2
1320,c0de37831762c6ec79148e2cc9a6907fb7379f1f,SOENNYR12A6D4F65DF,Aida (1986 Digital Remaster): A lu! vivo_ la tomba!....Sacerdoti: compiste un delitto!,1,Verdi: Aida,Agnes Baltsa/Ruggero Raimondi/Chor der Wiener Staatsoper/Wiener Philharmoniker/Herbert von Karajan,0.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,6560,1297,159,5020,67,0,5,1
1321,04a0b1ce8a376a713b5997563eb6b434063a01ab,SOXZWIF12A6D4FD316,La Esencia Del Guaguanco,1,A Man And His Music,"Johnny Pacheco/Pete ""Conde"" Rodriguez",1994.0,0.4934759854308777,0.3674170404706345,2.0,0.746603868210462,0.0,0.04075799247216774,0.5056120567131033,1.580547112462006e-05,0.07584931228343784,0.944275582573455,4.495913200051142,171,6571,3094,155,1629,41,2,0
1322,20b920a1dbfaf6605acbc02514bbc056077136c2,SOSJFDH12A8C143096,Hide & Seek,1,Tiësto - In Search Of Sunrise 6 - Ibiza,Imogen Heap,2009.0,0.5394130806179033,0.49408629976169266,5.0,0.8329517454918122,0.0,0.07250669078674805,0.06034222900616173,0.0,0.1458304482115395,0.1529888551165147,5.0172533463978315,1133,5072,2391,4822,1440,56,6,0
1323,0340ffa46063307327741877fd7b096279aeb23c,SOCWIWP12AB018D16D,New Noise,30,Atticus Presents: Volume 1,Refused,1998.0,0.5223588595796638,0.511025603768657,9.0,0.7185626131135386,1.0,0.05704174036719702,0.007491865758295497,0.006727456940222898,0.3400373027857091,0.33637284701114495,4.672052832515684,125,836,3904,438,2644,45,10,2
1324,bac34a11069d2912008c626e2fda3f71e1c0d8da,SOIWULR12A6702162B,The Absence Of God (Album Version),1,More Adventurous,Rilo Kiley,2004.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,6353,2518,5595,2845,2694,51,5,1
1325,e0e9e4fd824f5c5bf7098fbdd1dbe64690cc13c6,SOKUAGP12A8C133B94,Don't Stop The Music,1,Kids Party Pac,Rihanna,2007.0,0.6070444815065336,0.5122246446796981,6.0,0.820631909465559,0.0,0.062317306064861556,0.03304785404620035,7.01114488348531e-05,0.05211795426210667,0.5491388044579535,4.817600555552363,7643,3045,1430,2332,2692,54,7,0
1326,e0e9e4fd824f5c5bf7098fbdd1dbe64690cc13c6,SOKUAGP12A8C133B94,Don't Stop The Music,1,Don't Stop The Music 5 Track EP,Rihanna,2007.0,0.6070444815065336,0.5122246446796981,6.0,0.820631909465559,0.0,0.062317306064861556,0.03304785404620035,7.01114488348531e-05,0.05211795426210667,0.5491388044579535,4.817600555552363,7643,3045,1430,1261,2692,54,7,0
1327,e0e9e4fd824f5c5bf7098fbdd1dbe64690cc13c6,SOKUAGP12A8C133B94,Don't Stop The Music,1,Don't Stop The Music/ Remixes,Rihanna,2007.0,0.6070444815065336,0.5122246446796981,6.0,0.820631909465559,0.0,0.062317306064861556,0.03304785404620035,7.01114488348531e-05,0.05211795426210667,0.5491388044579535,4.817600555552363,7643,3045,1430,1262,2692,54,7,0
1328,8bcc632d1b8ae03255ddc40c2653158c31bb0855,SOSWSQI12AF72A23CE,Harry's Game,1,Celtic Woman,Celtic Woman,2005.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,4832,5206,2252,838,589,52,5,1
1329,70661ea2f034029639f2fa72ec3ce77b2d763c96,SOOLHIU12A6D4F6EC2,Library Girl,2,Essential Squeeze,Squeeze,2007.0,0.35627486391739266,0.6512829764612464,7.0,0.7578552582804561,1.0,0.0735292332881155,0.0004339058492399682,0.0022593718338399195,0.20620083058389777,0.6595744680851064,5.208748175685219,3834,4055,3234,1441,2974,54,8,2
1330,a489b76ab76d09dd97732e3bae1c08938d7af6a5,SOPDLEW12AB017AED6,White Feather,2,White Feather,Wolfmother,2009.0,0.4517123592734841,0.6237971024251521,9.0,0.8437016201129499,1.0,0.046788161498758925,0.00018498288961024887,3.495440729483283e-05,0.26466929814270806,0.6656534954407296,4.721957170194333,5623,4240,6607,5208,3647,56,10,2
1331,279adbad96f0b1120bb0dcc63b26713763192720,SOYSYWW12A670202D1,Don't Understand (Album Version),1,Don't Understand,John Butler Trio,0.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,1391,6764,1436,1264,1608,0,5,1
1332,ca540a20b52510a8cf08a5a9b87ed54e38e71857,SONCECB12A8AE4821F,Summertime,1,The Return Of Tal Farlow/1969,Tal Farlow,1999.0,0.38458189719174024,0.26620304077465673,7.0,0.5116329779115152,0.0,0.03719944098910626,0.6559643894322293,0.8865248226950355,0.09084568329957642,0.7771023302938197,4.834104935893965,6876,3686,5409,4561,3083,46,8,0
1333,f56cf8d94b0648c8f2d3ea156b7400c9a8ddc5bf,SOVIUZY12AF72AB1D2,Only In Dreams,1,Weezer,Weezer,1994.0,0.41012091964435843,0.4285303810391605,1.0,0.7449902967663156,1.0,0.025765207886026414,0.0021476920574589617,0.5015197568389058,0.10526051065749295,0.40830800405268497,4.370067913354087,8337,5845,4178,5139,3622,41,1,2
1334,8cb28d3b5e603a55ab30d69a842408633a6dd81d,SOMTINJ12A58A7FC79,Weary (Album Version),1,Weary,Amel Larrieux,0.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,4863,3586,6464,5137,142,0,5,1
1335,72e35c71d9e0cab13c075e2ed13fcf1e46282897,SOUCKDH12A8C138FF5,Don't Panic,4,Don't Panic,Coldplay,1999.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,3928,5517,1422,1258,686,46,5,1
1336,a925aaa62ab76efb124e02316d410cac5fd8a6fb,SOGWKBQ12A670207C1,Suffer Little Children,1,The Smiths,The Smiths,1984.0,0.49041881398832804,0.412109650826833,2.0,0.7366607793113974,1.0,0.024302292522964862,0.022054990780831327,0.0552178318135765,0.0838814839807021,0.7203647416413373,4.610356712675391,5790,1943,5391,4601,3372,31,2,2
1337,58c9dcde96a312b2c64415c6dc284f689ad17df3,SOOIXVF12AF72AA44E,Familiar,9,Spawn The Album,Incubus;D. J. Greyboy,2000.0,0.44468582126144574,0.6611403844248589,10.0,0.9052135801661542,0.0,0.0295588022415444,0.0007547151308751086,0.0001580547112462006,0.09893994785490356,0.8034447821681865,4.905311814789612,3050,4031,1761,3944,1447,47,11,0
1338,58c9dcde96a312b2c64415c6dc284f689ad17df3,SOOIXVF12AF72AA44E,Familiar,9,SPAWN THE ALBUM,Incubus;D. J. Greyboy,2000.0,0.44468582126144574,0.6611403844248589,10.0,0.9052135801661542,0.0,0.0295588022415444,0.0007547151308751086,0.0001580547112462006,0.09893994785490356,0.8034447821681865,4.905311814789612,3050,4031,1761,3641,1447,47,11,0
1339,f5b0e1cf4819112e8e0b7ed9271965aa5c6169b7,SOIEUAU12A58A7DE45,Farewell,1,Interrupted,Dimitri DKN featuring Dimitri DKN,0.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,8348,2325,1773,2201,906,0,5,1
1340,c420f0a13f810382b58615dab001e8c05dcf0317,SOVMSAW12A6D4F95A4,Mount Wroclai (Idle Days),3,The Gulag Orkestar,Beirut,2005.0,0.47968164579700673,0.47609131164846075,4.24,0.7209040361091124,0.71,0.03504759471741111,0.24104128474566364,0.07631247537993921,0.14169138415248422,0.4935471124620059,4.733681863396507,6674,5876,3728,4431,307,52,5,1
