user,song,title,play_count,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,user_encoded,song_encoded,title_encoded,release_encoded,artist_name_encoded,year_encoded,key_encoded,mode_encoded,play_count_log,danceability_diff,energy_diff,valence_diff,tempo_diff,acousticness_diff,instrumentalness_diff,speechiness_diff,liveness_diff
11d8a34d68b807087b27464d0ca9d31290bd696d,SOPGBMT12A8C142E7F,Besos,2,Todo Bien,Lucas Masciano,0.0,0.41805223,0.3328944,7.0,0.7745797,1.0,0.070551656,0.35346982,5.1266466e-06,0.16805358,0.19452888,4.9210896,626,4268,558,4835,1983,0,8,2,1.0986123,0.21288778,0.28274557,0.40691113,112.15135,0.054289814,0.08284276,0.08443835,0.082388416
c177df220e12276819b2829a59d8cfb399d9b0f9,SOBTPIF12A8C13A7C6,Mama Used To Say,10,Right On Time,Hepcat,1997.0,0.597737,0.47062844,5.0,0.7977803,1.0,0.0453557,0.061753396,0.0027963526,0.14410034,0.76697063,4.9974895,6583,521,3505,3576,1383,44,6,2,2.3978953,0.033203006,0.14501156,0.16553062,112.07495,0.23742661,0.080051534,0.109634295,0.10634165
1bcdb8047b9d65e90f4bf01b54028bff8b47ea29,SOAJFTU12A6701E0A3,O My God,1,Message In A Box,The Police,1983.0,0.43825492,0.5641768,4.0,0.7357014,0.0,0.042101175,0.05154826,0.0015602837,0.15014265,0.9017224,4.9115663,959,82,4050,2768,3329,30,4,0,0.6931472,0.19268507,0.0514632,0.3002824,112.16087,0.24763174,0.0812876,0.11288882,0.10029934
7f441dd6c432393597f7e172012a7688d6932464,SOZSFWF12A6D4F93D5,Let's Get It On,8,Lost And Found: Love Volume 2,Marvin Gaye,1973.0,0.48180866,0.5411608,3.0,0.83338785,1.0,0.050217718,0.13540463,1.83384e-06,0.08139564,0.5612969,4.437745,4368,7021,3217,2609,2095,20,3,2,2.1972246,0.14913133,0.07447918,0.04014314,112.6347,0.16377537,0.08284605,0.104772285,0.16904636
48e4f6c99fa579de7ba46a8d4d65a20297196f7e,SOJYRWX12AF729D9FD,Out Ta Get Me,4,Appetite For Destruction,Guns N' Roses,1987.0,0.3328944,0.6871291,11.0,0.83600444,1.0,0.10526051,0.025375307,0.147923,0.30232435,0.3698075,4.954763,2490,2841,4216,388,1334,34,12,2,1.609438,0.29804558,0.07148911,0.2316325,112.117676,0.2738047,0.065075114,0.04972949,0.05188235
00a2b244bf0c5f5bce59651362e33760711a753d,SOTTGXB12A6701FA0B,Run Run Run,5,It's Never Been Like That / Alphabetical,Phoenix,0.0,0.48980626,0.5982869,1.0,0.81343627,1.0,0.14496577,0.031498667,0.00952381,0.046215422,0.45997974,5.176206,23,5435,4751,2229,2520,0,1,2,1.7917595,0.14113374,0.0173531,0.14146027,111.89623,0.26768133,0.07332408,0.01002423,0.20422658
4efc3f853e0704e24e7a9c9b757816782bf949e1,SOBYDXK12AB0182382,Lounge Fly (LP Version),1,Purple,Stone Temple Pilots,1994.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,2706,570,3368,3406,3017,41,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
94cc4893cdf18acc12859e7829841678745cc57e,SODGJKH12AAA8C9487,Day 'N' Nite,2,R&B Yearbook,Kid Cudi Vs Crookers,2008.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,5122,947,1245,3438,1767,55,5,1,1.0986123,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
ea58f59d31199ad13097c60ff098daed834fc7b2,SOWOMMY127F8096DF9,Time To Pretend,1,Time To Pretend,MGMT,2005.0,0.36325327,0.66268796,2.0,0.871503,1.0,0.044208255,8.739618e-05,0.0787234,0.26236427,0.42654508,4.6248746,7981,6184,6055,4811,2020,52,2,2,0.6931472,0.26768675,0.047047973,0.17489491,112.44756,0.2990926,0.004124481,0.110781744,0.0119222645
d2b198baacde44063f01661aa2fbbf05f529ccbe,SOLAWPX12A6D4F9207,A Small Victory (2009 Remastered),2,The Very Best Definitive Ultimate Greatest Hits Collection,Faith No More,2009.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,7173,3126,91,4663,1099,56,5,1,1.0986123,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
c87743d7f87e91bdbc9839ffb061385f4e38a5dc,SOTBEJE12AF72A7F0F,Walking On Snow,4,Battlefield,Jordin Sparks,2009.0,0.5353231,0.60704446,0.0,0.86247575,1.0,0.033144597,0.00079468417,1.3475177e-06,0.13714984,0.39311042,4.8206363,6816,5254,6398,528,1645,56,0,2,1.609438,0.09561691,0.008595519,0.20832956,112.2518,0.29838532,0.08284654,0.1218454,0.113292165
3bbdf952adbb1f9ffdf1394b3583f6182e5020fc,SONOEGO12AF72A20A8,Save The Best For Last,3,Take A Break,Me First And The Gimme Gimmes,2003.0,0.37087366,0.65855575,2.0,0.84634,1.0,0.11689375,0.0006547856,7.2036473e-06,0.13627762,0.408308,5.0898037,2052,3822,4823,4114,2131,50,2,2,1.3862944,0.26006633,0.042915735,0.193132,111.982635,0.2985252,0.08284068,0.03809625,0.11416438
fbeb192377fc3b5a374254f388ca0601722df5c8,SOYRAHL12A6310D821,In My Bed,1,Frank,Amy Winehouse,2003.0,0.43113285,0.5927742,10.0,0.7493513,0.0,0.0660686,0.10795714,1.0334346e-05,0.069059536,0.73353595,4.5708995,8564,6747,2774,1651,152,50,11,0,0.6931472,0.19980715,0.022865793,0.13209596,112.50154,0.19122286,0.08283755,0.0889214,0.18138246
4ded4dc44886bb1c880584e48728280be934ab25,SOHXYAP12AB0187B46,Rap History,2,Keep Right,KRS-One,2004.0,0.44468582,0.63286626,9.0,0.859314,1.0,0.3541718,0.2934156,6.8895642e-06,0.5335651,0.6484296,5.1742554,2671,2245,4544,2312,1706,51,10,2,1.0986123,0.18625417,0.017226249,0.046989586,111.898186,0.005764396,0.082840994,0.19918181,0.2831231
599109e506afa80b94f6e90448f2a0dcefd68982,SOKBZMB12AC3DF6A94,All Over Me,1,Haywire,Josh Turner,0.0,0.43567094,0.57436365,1.0,0.7818844,1.0,0.034594644,0.3386128,0.0064133736,0.17647114,0.89969605,5.1407685,3078,2873,210,1901,1656,0,1,2,0.6931472,0.19526905,0.041276354,0.29825604,111.93167,0.0394328,0.07643451,0.120395355,0.073970854
662ea60a9b9c32963d10320c5c29c4589c3e3bf9,SOAZKBV12A58A7874F,Champagne Charlie (Album Version),1,Rhino Hi-Five: Leon Redbone,Leon Redbone,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,3490,277,938,3560,1870,0,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
4dfe5629e60b623938405d7762f4128be329d96a,SOVQJRY12A81C210C0,Sweet home Alabama,1,To Die For,Lynyrd Skynyrd,1974.0,0.4675005,0.47312376,7.0,0.6775256,1.0,0.025180299,0.16636154,0.00033535968,0.082777426,0.89766973,4.593077,2672,5915,5468,4826,2009,21,8,2,0.6931472,0.1634395,0.14251624,0.29622972,112.47936,0.13281846,0.08251253,0.1298097,0.16766457
6f37371c3241aa67294d30bfbec7c0a6e59d5041,SOAWFKO129F06933A7,Welcome Home (Sanitarium),1,Master Of Puppets,Metallica,1986.0,0.26926348,0.5692832,0.0,0.73136216,1.0,0.03246719,0.0003049535,0.15298885,0.09230567,0.41843972,4.594554,3793,247,6472,2729,2152,33,0,2,0.6931472,0.3616765,0.04635681,0.18300028,112.47788,0.29887503,0.07014097,0.12252281,0.15813632
869465eb7dbf156b479ef63c7a3eaf625710fdae,SOELKQM12A8C142CB7,Make It_ Take It,2,Make It_ Take It,Amanda Blank,0.0,0.5692832,0.64657956,4.0,0.8475611,0.0,0.17898266,0.008702028,5.9979735e-05,0.20538683,0.7497467,5.14157,4636,1273,3487,2691,136,0,4,0,1.0986123,0.061656807,0.030939545,0.14830671,111.93087,0.29047796,0.08278791,0.023992656,0.04505517
acf836cd69f2e19c0cf4343c16fd6461f3674263,SOPUDAZ12A8C136753,Over The Top,1,Triumphant Return,Whitecross,0.0,0.40613157,0.577175,6.0,0.7132858,1.0,0.04008572,0.0015388154,0.0035866261,0.21913552,0.556231,4.637899,5901,4425,4227,4892,3627,0,7,2,0.6931472,0.22480845,0.038464997,0.045208998,112.43454,0.2976412,0.07926126,0.11490428,0.03130647
71cf829b681edcfd77885273b3de2e405f361fc2,SONNBUM12A6D4FDDB4,Breathe,2,Cream 1992-2008,Prodigy,1996.0,0.5146184,0.59222126,9.0,0.80752707,1.0,0.047932655,0.01202738,0.88956434,0.03633193,0.3069909,4.87551,3892,3811,751,1013,2563,43,10,2,1.0986123,0.11632158,0.023418738,0.29444912,112.19693,0.28715262,0.80671644,0.10705735,0.21411008
d7cf84ab6c11c8ae414312b2d422ff5eda17729b,SOFZNFR12A8C1395E5,Love And Only Love (1991 Live LP Version),56,Weld,Neil Young,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,7332,1687,3373,5150,2311,0,5,1,4.0430512,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
4c1d048a2938d3d39bc1965e62124f2f611aaf04,SOKDTNX12A8C1462AA,Oh Comely,1,Live At Jittery Joe's,Jeff Mangum,2001.0,0.24920109,0.39339253,4.0,0.74898064,0.0,0.042005293,0.5944312,3.799392e-06,0.5561813,0.12563322,4.379862,2613,2892,4078,2529,1557,48,4,0,0.6931472,0.3817389,0.22224747,0.47580677,112.69258,0.29525122,0.082844086,0.11298471,0.3057393
5e137cec37f2753b4fa7fe7152a0a8c0794f7333,SORUKSQ12A6D4F89B8,Candy Shop (Album Version),2,Oh! The Grandeur,Andrew Bird,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,3225,4923,885,3108,159,0,5,1,1.0986123,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
ff894315bca5405d92d8163992cef47e735f09e6,SOXMMST12AB017F420,Follow The Leader,4,Gold,Eric B. & Rakim,1988.0,0.5805382,0.4842763,10.0,0.5439044,0.0,0.16381809,0.17395331,4.609929e-06,0.10165365,0.82877403,4.708683,8683,6439,1883,1787,1057,35,11,0,1.609438,0.050401762,0.1313637,0.22733407,112.363754,0.12522669,0.082843274,0.008828085,0.14878835
8e2ae381dd94d17997af3caaf469413360085edd,SOFWEPP12AB01890A2,Someone Else Calling You Baby,1,Doin' My Thing,Luke Bryan,2009.0,0.40413088,0.6502397,8.0,0.8610584,1.0,0.06410093,0.050693113,1.3272543e-06,0.07083118,0.3566363,4.7539783,4917,1648,5176,1248,1995,56,9,2,0.6931472,0.22680911,0.03459968,0.24480373,112.31846,0.24848689,0.08284656,0.090889074,0.17961082
cd232ac16c1154713c70e9baa2e58db8a34d2d63,SOGIIYJ12A8C14004B,Only,3,With Teeth,Nine Inch Nails,2005.0,0.53062826,0.591668,9.0,0.81781906,0.0,0.028587457,0.0005758342,0.0049442756,0.094946474,0.97568387,4.7287145,6974,1783,4177,5251,2354,52,10,0,1.3862944,0.10031175,0.023971988,0.3742439,112.34373,0.29860416,0.07790361,0.12640254,0.15549552
1af901750f0820cabfedabebf401a880f47455be,SOUJVIT12A8C1451C1,Savior,3,Appeal To Reason,Rise Against,2008.0,0.44083226,0.65855575,5.0,0.86768717,0.0,0.047360573,0.0015388154,0.00014387032,0.3541718,0.48429585,4.7317147,936,5593,4828,387,2696,55,6,0,1.3862944,0.19010775,0.042915735,0.11714415,112.34073,0.2976412,0.082704015,0.107629426,0.103729814
f48a11715e51379db4a1657ba53781e30f059238,SOXVDMG12B0B80C114,And This Is For&,18,3:16 The 9th Edition,Murs,0.0,0.63498825,0.347836,1.0,0.78216785,1.0,0.050502982,0.029073248,1.0739615e-05,0.06391332,0.7710233,4.5540137,8316,6522,276,83,2258,0,1,2,2.944439,0.0040482664,0.267804,0.1695833,112.518425,0.27010676,0.08283715,0.10448702,0.18652867
ff3187a1349fda8a243c4fca194a3c374e404a52,SOMTYRF12A6701CFDD,Loser,2,The Better Life - Deluxe Edition,3 Doors Down,1997.0,0.40078753,0.6312718,6.0,0.8022721,0.0,0.067004226,0.010742096,2.6950354e-05,0.20375684,0.3941236,5.003362,8670,3595,3351,4266,8,44,7,0,1.0986123,0.23015249,0.015631776,0.2073164,112.06908,0.2884379,0.08282094,0.08798577,0.046685163
bd8da2c2d29eff634527e70cf51ac928282589fd,SOTSVKB12A8C139EF0,Don't Worry 'Bout Me,5,Julie / Love On The Rocks,Julie London,1963.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,6457,5429,1438,2276,1676,10,5,1,1.7917595,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
edb73f09e31ae49e45c954d2ac58a47fbe7b0cee,SORSEPY12A6701EB01,Shotgun Blues,1,Use Your Illusion II,Guns N' Roses,1991.0,0.218332,0.6901427,8.0,0.7944659,1.0,0.18315454,0.0009175789,0.6859169,0.12663265,0.20567375,5.2586665,8106,4911,4985,5000,1334,38,9,2,0.6931472,0.412608,0.07450267,0.39576623,111.813774,0.29826242,0.603069,0.028164543,0.12380935
7d8dfb44c93906cc7940472c9ed582f9d6343935,SOMHZMV12A58A7B4DB,Life Goes On (2003 Digital Remaster),1,Best Of Ballads And Blues,Poison,2003.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,4305,3482,3237,571,2543,50,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
2a27ebec09618bd1eca1856e2c2b538f6de86b05,SOBJGSZ12A81C22CC9,The Siren,1,The Siren,Nightwish,2004.0,0.3743184,0.5822156,10.0,0.81210613,1.0,0.035270613,0.00011299361,0.11550152,0.16211885,0.26241136,4.811916,1472,393,5858,4598,2350,51,11,2,0.6931472,0.25662163,0.03342438,0.33902866,112.26052,0.29906702,0.032653634,0.119719386,0.08832315
a6d7e242e041875571fb53606de9c308aa1867bf,SOFRDMM12A8151D378,Noah: And The Neighbor,1,The Best Of Bill Cosby,Bill Cosby,1963.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,5702,1597,3986,4227,353,10,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
b989654f6fbc93e35ded9099b2bf66943668701a,SOZFSQT12A67ADE650,Secret Love,1,Get Your Number / Shake It Off,Mariah Carey,2005.0,0.49347597,0.587231,0.0,0.814025,1.0,0.12927234,0.06062462,1.6514691e-06,0.11422114,0.7720365,5.1913443,6305,6900,4872,1754,2071,52,0,2,0.6931472,0.13746402,0.028409045,0.17059648,111.881096,0.23855537,0.08284623,0.025717665,0.13622086
ceda85fe215c9cbf07bbdee5c008488d6a90c952,SOOYWQL12A8C141A7F,Faulkner Street,1,Trouble In Mind,Hayes Carll,2008.0,0.42330503,0.5481214,10.0,0.8130438,1.0,0.035077527,0.029655885,0.0,0.072878644,0.94832826,4.817455,7031,4189,1783,4898,1367,55,11,2,0.6931472,0.20763497,0.06751859,0.34688827,112.25498,0.26952413,0.082847886,0.119912475,0.17756335
2bdb461c33f455c045f65b102b9e0be095c4a996,SOBHPPD12AB0186FEE,Kentucky Mandolin,1,Mountain Tracks: Volume 5,Yonder Mountain String Band,2004.0,0.44532666,0.44340295,2.0,0.68661827,0.0,0.037006725,0.21107097,0.8622087,0.6749832,0.7315096,4.778106,1540,367,3020,2863,3677,51,2,0,0.6931472,0.18561336,0.17223705,0.13006963,112.294334,0.08810903,0.77936083,0.117983274,0.4245412
f87f9268c3650cf6fee91d1a9d4c3e4bd3499974,SOCPUMU12AB017C33A,Sonrisa,2,Best Of Intuition,Jonas Steur,2008.0,0.44018856,0.6004835,9.0,0.69158983,0.0,0.04325104,0.0011593277,0.8662614,0.07881118,0.27963525,4.9344525,8453,772,5211,577,1638,55,10,0,1.0986123,0.19075146,0.015156505,0.32180473,112.137985,0.29802066,0.7834135,0.11173896,0.17163081
b8bdc05269d84186ff33d260b031f23f19594374,SOQGVCS12AF72A078D,Paradise City,5,Greatest Hits,Guns N' Roses,1987.0,0.23744085,0.6830968,11.0,0.81243324,1.0,0.09803374,0.019018006,0.007183384,0.16720791,0.40020263,4.6182346,6283,4560,4269,1839,1334,34,12,2,1.7917595,0.39349914,0.06745684,0.20123737,112.45421,0.280162,0.0756645,0.05695626,0.08323408
67814c4435d4bfd33ee9334812ab0284ffeb55d1,SOXKSNU12A58A7A8E3,But You Know I Love You,1,Alison Krauss + Union Station Live,Alison Krauss / Union Station,0.0,0.3804891,0.35627487,2.0,0.71498656,1.0,0.04104597,0.47499117,0.0,0.6775258,0.49746707,4.871741,3532,6417,819,262,117,0,2,2,0.6931472,0.25045088,0.25936514,0.10397293,112.2007,0.17581117,0.082847886,0.11394403,0.4270838
1ae563165f7d5eeb5018d0c83fe9add3f64703ad,SOPBSIN12A8C13FFA1,Finally Here (Explicit Album Version),1,R.O.O.T.S.,Flo Rida,2009.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,932,4223,1820,3442,1158,56,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
b43af93b7af651e48eaf1f5f15af3548ed370586,SOIZRAA12A6D4F5DA0,Love Is Gonna Save Us ,1,Love is Gonna Save Us,Benny Benassi Presents The Biz,2003.0,0.59111446,0.6178847,3.0,0.84483546,1.0,0.5905606,0.20457217,0.0,0.08736964,0.66362715,4.8909507,6118,2554,3380,2641,314,50,3,2,0.6931472,0.039825544,0.002244696,0.062187154,112.18149,0.09460784,0.082847886,0.4355706,0.16307235
2e171fe31b95f20f4bffb65cc1ea73d94afce6e5,SOGXLUQ12B0B808F5D,Commodore Rock,1,604,Ladytron,1999.0,0.17479329,0.6632033,10.0,0.8422625,1.0,0.22154227,0.09421868,0.43870315,0.43631756,0.5845998,5.119627,1608,1958,1096,104,1835,46,11,2,0.6931472,0.45614672,0.047563303,0.016840203,111.95281,0.20496133,0.35585526,0.06655227,0.18587556
385256afb28c5926b1462c13acf72b33550edb09,SOVGKPF12A8AE45594,Come On Eileen,1,Kids Sing Along Pac,Dexys Midnight Runners,1982.0,0.37156355,0.5044051,2.0,0.78864396,1.0,0.046119936,0.50922436,3.059777e-06,0.23031776,0.7922999,4.6785135,1930,5823,1084,2333,888,29,2,2,0.6931472,0.25937644,0.11123494,0.1908599,112.39393,0.21004434,0.08284482,0.10887007,0.020124245
18105ef30f74bc1763f8438dadff67f4b5d19944,SOPWPXE12A8C13DBA3,Dead End,1,Dog Problems,The Format,0.0,0.4953058,0.45805755,0.0,0.8356992,1.0,0.030141156,0.19309662,0.0,0.21993843,0.89159065,4.8047094,816,4444,1260,1247,3231,0,0,2,0.6931472,0.13563418,0.15758245,0.29015067,112.26773,0.10608337,0.082847886,0.12484884,0.03050358
c9d6f81f7ba980c078fc53cd0b3268c98e27919b,SOKPMAM12AB017F443,Kick In The Door (Soundtrack Version) (Explicit),1,NOTORIOUS Music From and Inspired by the Original Motion Picture,Notorious B.I.G.,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,6860,2995,3025,2946,2372,0,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
1adc64f90c147f9ef00d7e918226716110fd2cc8,SOHFGKG12A6701C429,Picture,10,The Very Best Of Sheryl Crow,Sheryl Crow,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,928,2042,4336,4682,2859,0,5,1,2.3978953,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
f9d6ebe58b8d54852638d89fbd6af0bec382c6f3,SOVBJTY12A58A7E053,Alive (Re-Venge),1,Dare To Live - Perspectives On Welcome To Goodbye,Rotersand,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,8491,5774,184,1096,2733,0,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
bc293e8cfba3bf049e1cc18f996567e0e3cbe955,SONXRHI12A8C143D62,Donde Estas Corazon,2,Grandes Exitos,Shakira,0.0,0.5556078,0.57661337,7.0,0.7414797,1.0,0.06971261,0.061565354,0.0,0.11867153,0.6048632,4.70088,6400,3911,1442,1825,2844,0,8,2,1.0986123,0.07533223,0.039026637,0.0034232219,112.37156,0.23761465,0.082847886,0.085277386,0.13177048
12b436dfa7777aa362433eadb7a334e6d7e67380,SOYVDVQ12AB0185FD1,Scratch The Surface (Sick Of It All Cover Version),1,Our Impact Will Be Felt ( A Tribute To Sick Of It All),Sepultura,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,656,6779,4853,3191,2826,0,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
c4dee7ffd138c52c546b086539f0228c3a494511,SOVCBAI12A8C1403F2,Desperate Andy,1,Bury The Hatchet (The Complete Sessions 1998-1999),The Cranberries,1999.0,0.36186147,0.62967473,0.0,0.8145047,0.0,0.094764575,0.16551444,0.0,0.26849926,0.5967578,4.9493628,6696,5781,1324,761,3194,46,0,0,0.6931472,0.26907852,0.014034757,0.004682148,112.12308,0.13366556,0.082847886,0.060225423,0.018057253
4493ef71c02b778aab3b5c7fcf1306a86087b7ae,SOIKYTC12A6D4F5C4E,Counting Out Time (2004 Remix),1,The Platinum Collection,Genesis,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,2349,2393,1140,4534,1248,0,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
0c35d5e26c4e77187c4e502d0a3d4e54c5692848,SOPGBMT12A8C142E7F,Besos,1,Todo Bien,Lucas Masciano,0.0,0.41805223,0.3328944,7.0,0.7745797,1.0,0.070551656,0.35346982,5.1266466e-06,0.16805358,0.19452888,4.9210896,437,4268,558,4835,1983,0,8,2,0.6931472,0.21288778,0.28274557,0.40691113,112.15135,0.054289814,0.08284276,0.08443835,0.082388416
b7747613958e83c1e73f131870d781d9df64de71,SOMBQAV12A8C137AA3,The Only Moment We Were Alone,3,The Earth Is Not A Cold Dead Place,Explosions In The Sky,2003.0,0.2592826,0.386622,0.0,0.6526678,1.0,0.036717582,0.013212332,0.845998,0.31918073,0.03657548,4.772852,6226,3413,5795,4372,1088,50,0,2,1.3862944,0.3716574,0.22901797,0.5648645,112.29959,0.28596768,0.7631501,0.11827242,0.068738736
29bae94fb5f5117e1b4a94a2204e6d473b49bcda,SOBNJZN12A67ADE984,Keep The Car Running,1,Neon Bible,Arcade Fire,2007.0,0.3879798,0.64290595,2.0,0.8058263,1.0,0.034304805,0.3089542,0.022087133,0.05996558,0.28267476,4.5782304,1457,439,3012,2965,197,54,2,2,0.6931472,0.2429602,0.027265964,0.31876522,112.49421,0.009774208,0.06076075,0.1206852,0.19047642
9c1aa1a2e55cce64808ba1a8f99b8761c2fed6c4,SOOPVJI12AB0183957,Just Say Yes,1,Just Say Yes,Snow Patrol,2009.0,0.4285304,0.63286626,9.0,0.82337934,1.0,0.03246719,0.021174235,1.1854103e-05,0.027225986,0.2563323,4.691531,5364,4094,2993,2289,2932,56,10,2,0.6931472,0.20240963,0.017226249,0.34510767,112.380905,0.27800578,0.08283603,0.12252281,0.22321601
12982b1f3d3c321ced738a0eadd6d2d31ff204d1,SOSOAWT12A8AE48C81,Never Again,1,Silver Side Up,Nickelback,2001.0,0.4649911,0.64553136,7.0,0.8627374,1.0,0.05268732,0.00042790844,2.117528e-05,0.06588137,0.93110436,4.9175987,652,5121,3876,3785,2343,48,8,2,0.6931472,0.16594891,0.029891327,0.32966435,112.15484,0.2987521,0.08282671,0.10230268,0.18456063
3d257235eadd853a6fc16ca5a56c7348f47eef8d,SOAQLHZ12A6D4F6157,Circle Of Friends,2,Empire Records,Better Than Ezra,1989.0,0.35907206,0.6275414,11.0,0.80427814,0.0,0.08406538,0.0013490896,0.00069503544,0.23269777,0.66767985,5.0812306,2104,174,1002,1404,324,36,12,0,1.0986123,0.27186793,0.011901423,0.06623984,111.99121,0.2978309,0.08215285,0.070924625,0.017744236
524c370128250e7c3360916b1da7220d4d420769,SOMNMDQ12A6D4F86F2,Blessed Be Your Name,11,The Ultimate Collection - Worship,Tree63,2004.0,0.53473747,0.4649911,1.0,0.77403456,1.0,0.029947076,0.068499416,0.0,0.13714984,0.49037486,4.7960052,2840,3539,648,4646,3517,51,1,2,2.4849067,0.09620256,0.1506489,0.11106513,112.276436,0.23068058,0.082847886,0.12504293,0.113292165
375d9cc6729f3094440b6e71792c91ce2da25307,SONKHPN12AB0185EA1,Bury Them Bones,10,safe in the steep cliffs,Emancipator,2010.0,0.46310487,0.30601302,4.0,0.60415167,0.0,0.028295869,0.36046773,0.92097265,0.09712671,0.24721378,4.5191436,1907,3774,812,5360,1025,57,4,0,2.3978953,0.16783512,0.30962697,0.35422623,112.5533,0.061287742,0.83812475,0.12669413,0.15331529
36e262b1ced3a71497cc2dc15984d4a43b8d2976,SOVXOJX12AB017B8BD,When You Come Back Down,3,Nickel Creek,Nickel Creek,2000.0,0.3729419,0.24686007,6.0,0.6350276,1.0,0.030820142,0.5211719,0.000295846,0.099845335,0.39716312,5.130177,1885,5996,6571,2987,2342,47,7,2,1.3862944,0.25799808,0.36877993,0.20427687,111.94226,0.22199191,0.08255204,0.12416986,0.15059666
27ef671cd4e1b51318efb4470b434dbf31244482,SONKXUH12A58A7BC5A,Con Te Partirò,1,Romanza,Andrea Bocelli,1995.0,0.21591751,0.31261855,7.0,0.7689976,1.0,0.030626193,0.6119371,0.0028267477,0.08369756,0.3059777,4.914616,1400,3782,1111,3605,157,42,8,2,0.6931472,0.4150225,0.30302143,0.29546228,112.15782,0.31275713,0.080021136,0.12436381,0.16674444
dbfd5bcee00fbdad71c35f7493ebfc43559b3666,SOUPBLV12A8C13E7D7,Gun,2,Me And Armini,Emiliana Torrini,2008.0,0.31408054,0.43889987,2.0,0.76212907,1.0,0.047169805,0.51700646,0.3556231,0.09893995,0.3596758,5.138172,7468,5646,2202,2746,1028,55,2,2,1.0986123,0.31685945,0.17674011,0.24176422,111.934265,0.21782649,0.2727752,0.1078202,0.15150206
