song,title,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,song_encoded,title_encoded,release_encoded,artist_name_encoded,year_encoded,key_encoded,mode_encoded,play_count
SOBLLXY12A8C140136,Rewind [feat. Wyclef Jean] (Album Version),R.O.O.T.S.,Flo Rida,2009.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,417,4647,3442,1158,56,5,1,2
SOBLMUQ12A8C1314DD,Fever,Dan In Real Life (Original Motion Picture Soundtrack),A Fine Frenzy,2007.0,0.6004834956965259,0.233489843368354,9.0,0.7276771112710145,0.0,0.0583632432969149,0.2806574575148164,3.5866261398176296e-05,0.1034587083682299,0.4457953394123607,4.241456240589689,418,1809,1083,24,54,10,0,2
SOBLNPW12A58A78B95,In The End (Live In Texas),Live In Texas,Linkin Park,2003.0,0.3913661837286627,0.6770177986300616,3.0,0.8210680098558687,0.0,0.0980337402713654,0.0017484705341168,0.0140830800405268,0.4298324645564588,0.2847011144883485,4.663750366416534,419,2787,2548,1917,50,3,0,1
SOBLODX12AB017EA71,I Think I Like It,Wax:On Compilation Series Vol 1,Fake Blood,2009.0,0.5463857991645416,0.6135627012171029,1.0,0.8110595058982577,1.0,0.1963888140053901,0.0139029051689914,0.1296859169199594,0.1345308929576061,0.6484295845997974,4.859928676671553,420,2622,5109,1100,56,1,2,1
SOBLRMD12A8AE46841,You Can't Win  (LP Version),Light and Heavy/The Best of...,Iron Butterfly,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,421,6785,2499,1466,0,5,1,1
SOBLXNR12A8AE47722,Hints,Crosses EP,José González,2003.0,0.4928652983889978,0.0899321075006071,6.0,0.6678441377205031,0.0,0.0440168854167743,0.6296747576043717,0.2695035460992908,0.1257512053055603,0.3120567375886525,4.968910114048942,422,2405,1023,1661,50,7,0,1
SOBLXOI12A6D4F9C3A,Three Dips of Ice Cream,Sweet Talkin' Girls: The Best Of The Chiffons,THE CHIFFONS,0.0,0.5916680116100914,0.4160752872201799,3.0,0.7171888968840626,1.0,0.0500274935996481,0.4421184257561999,0.1306990881458966,0.066630082297763,0.977710233029382,4.894176381402003,423,6011,4093,3073,0,3,2,1
SOBLZJI12A6D4F7819,Epona,The Celts,Enya,1987.0,0.5098251234324072,0.2889312918522129,2.0,0.5187632192930812,0.0,0.0518331486400172,0.669878553620591,0.8844984802431611,0.0962188577405429,0.7021276595744681,4.602556773999939,424,1626,4297,1053,34,2,0,1
SOBMCEI12A6D4F65BD,My Lovin' (You're Never Gonna Get It) (LP Version),The Very Best Of En Vogue,En Vogue,2001.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,425,3809,4672,1042,48,5,1,1
SOBMGEE12A8C137B1D,New Orleans (Album Version),Rock N Roll Jesus,Kid Rock,2007.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,426,3905,3593,1770,54,5,1,1
SOBMIPX12A6701C7A7,Move On,No Doubt,No Doubt,1992.0,0.3866220203066844,0.4536201499952114,10.0,0.6430954405704192,1.0,0.0373921192170626,0.0417175933518685,0.0130699088145896,0.0900235026475885,0.7041540020263425,4.825983023297347,427,3734,3007,2359,39,11,2,2
SOBMKJU12A6D4F7128,Nine Times Out Of Ten (1998 Digital Remaster),The Platinum Collection,Cliff Richard & The Shadows,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,428,3933,4534,668,0,5,1,1
SOBMNXE12A8C140F8A,Infected,Stranger Than Fiction,Bad Religion,1994.0,0.3987761199573678,0.6124792774924905,9.0,0.7516408277185407,0.0,0.0338215484755106,0.0071146308854074,1.0435663627152989e-05,0.089566443359043,0.6636271529888552,4.808723087537297,429,2812,4022,268,41,10,0,1
SOBMTQD12AB01833D0,Winter Song,The Hotel Café presents... Winter Songs,Sara Bareilles,0.0,0.3030631744900832,0.1310282624064041,1.0,0.6341117725300364,1.0,0.0453557017207972,0.6739643611431714,2.938196555217832e-05,0.1621188494764351,0.1965552178318136,4.408035453854932,430,6668,4447,2787,0,1,2,2
SOBMUJH12A6D4FB4C0,Stilte In De Storm,Pure Pop,De Kreuners,0.0,0.4867378282369007,0.5838901946229959,9.0,0.8012908571553171,1.0,0.0324671901375014,0.233489843368354,0.0037993920972644,0.2094502241822072,0.8044579533941237,5.031685508844541,431,5324,3402,837,0,10,2,26
SOBMUSD12A6D4FD0FA,That's All You Need (LP Version),A Nod Is As Good As A Wink To A Blind Horse,Faces,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,432,5590,165,1093,0,5,1,1
SOBMVXX12A8C13D19E,Prince Caspian,Billy Breathes,Phish,1996.0,0.3096881527143955,0.4239596907443287,7.0,0.7557619764069688,1.0,0.0282958691548473,0.5170064828410719,0.0350557244174265,0.0980337402713654,0.0938196555217831,4.334148554429418,433,4442,611,2519,43,8,2,2
SOBMWUE12AB0181CB1,La Ñapi De Mamá,Vinyl Replica:  Narigón Del Siglo_ Yo Te Dejo Perfumado En La Esquina Para Siempre,Divididos,0.0,0.2889312918522129,0.6423800635062922,11.0,0.7508340419964675,0.0,0.0442082546643203,0.0003279462197596,0.0043465045592705,0.4995624314872799,0.3900709219858156,4.998083515744198,434,3112,5034,921,0,12,0,1
SOBNCNC12AB0182F2A,Mission Impossible,The Greatest Instrumentals of All Time,The Session,0.0,0.3357576956833441,0.4330802751411378,7.0,0.6698065894768975,1.0,0.0433468045033658,0.0199986865066891,0.4711246200607903,0.0926703348413081,0.5572441742654509,4.6603021034260905,435,3674,4426,3367,0,8,2,1
SOBNEKG12AC46851FD,Why,Pangaea EP,Pangaea,2009.0,0.5567545556543905,0.4107842695857643,0.0,0.7315802097642876,1.0,0.0589290675292874,0.0004568956073037,0.3586626139817629,0.1052605106574929,0.5390070921985817,4.969917460817697,436,6636,3218,2448,56,0,2,1
SOBNGMO12A8C131CDF,En El Cielo No Hay Cerveza (In Heaven There Is No Beer),Squeeze Box King,Flaco Jimenez,0.0,0.6386909947638865,0.5001690435774618,5.0,0.8036239942434747,1.0,0.0823170424892136,0.176471143115779,4.984802431610943e-06,0.0543934838303316,0.8844984802431611,4.7443841521647565,437,1602,3963,1153,0,6,2,2
SOBNGUD12A6D4F6EC7,The Woman I Love (2003 Digital Remaster),The Long Road Home 1963-2003 - 40th Anniversary Collection,The Hollies,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,438,5919,4480,3257,0,5,1,10
SOBNJZN12A67ADE984,Keep The Car Running,Neon Bible,Arcade Fire,2007.0,0.3879797937671448,0.6429059641231986,2.0,0.8058263012145395,1.0,0.0343048036919903,0.3089542077273206,0.0220871327254306,0.059965581167434,0.2826747720364742,4.57823055073214,439,3012,2965,197,54,2,2,5
SOBNKKE12A6D4F8887,Nalguita,Tasty + B Sides,Plastilina Mosh,2006.0,0.6015799870344548,0.5900064216404319,2.0,0.7977584439938072,1.0,0.050312813873589,0.0141001243787816,0.050354609929078,0.1016536537264998,0.7021276595744681,4.753616052840913,440,3847,4134,2534,53,2,2,3
SOBNLQK12A8C131F2E,I'm Yours (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,441,2707,5125,1536,0,5,1,1
SOBNNDP12A58A78284,East Northumberland High,Hannah Montana 2 Original Soundtrack / Meet Miley Cyrus,Miley Cyrus,2007.0,0.4041308850950277,0.6043159668533296,10.0,0.8599463596519918,1.0,0.0523077796233448,0.0022774047440404,5.835866261398176e-06,0.128393214768399,0.6919959473150964,4.415533941978796,442,1536,1881,2189,54,11,2,2
SOBNOLB12AB0186EF4,Day By Day,Day By Day,Regina,1997.0,0.5199835615507563,0.5927742064131581,0.0,0.7959922374130524,1.0,0.0281014301108748,0.0823170424892136,2.016210739614995e-06,0.1621188494764351,0.8156028368794327,4.876654276596093,443,1247,1112,2646,44,0,2,1
SOBNPFN12A8C142E6F,Can You Tell,Can You Tell,Ra Ra Riot,2007.0,0.4421184257561999,0.6037693694087286,9.0,0.8136979132596323,1.0,0.0386436235922044,0.0009855142212923,7.0010131712259376e-06,0.3038014543316642,0.5866261398176291,4.9764578422946695,444,867,796,2591,54,10,2,1
SOBNPYS12AB018947C,Muchas Gracias,Muchas Gracias,Diomedes Diaz;Ivan Zuleta,0.0,0.4007875185570533,0.4388998841944018,5.0,0.698741850373956,0.0,0.2207406666978994,0.3520643313810491,0.0,0.1621188494764351,0.8733535967578521,5.095803306466134,445,3760,2877,911,0,6,0,5
SOBNSME12A6701E2FD,Stay,Drivetime Triple Set,Lisa Loeb & Nine Stories,0.0,0.494696241836107,0.3471295310952009,1.0,0.6881882209284577,1.0,0.0440168854167743,0.5411608235620636,0.0659574468085106,0.0962188577405429,0.3029381965552178,5.05574249399502,446,5298,1303,1925,0,1,2,2
SOBNTMC12A6D4FA422,Back To School (Mini Maggit) (LP Version),White Pony,Deftones,2000.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,447,429,5214,862,47,5,1,1
SOBNTOH12A58A78181,Rock Star (Edited),In Search Of...,N.E.R.D.,2001.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,448,4691,2161,2277,48,5,1,1
SOBOAFP12A8C131F36,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,449,3431,5125,1537,0,5,1,16
SOBOBPY12A6310EE60,Everywhen,100th Window,Massive Attack,2003.0,0.3981047537018719,0.4094571293777018,7.0,0.6440548614291008,0.0,0.0313048498284124,0.1839868361130158,0.6849037487335361,0.0876445098520463,0.039209726443769,5.061169967470304,450,1701,27,2103,50,8,0,1
SOBOELK12A8C13FE4D,This Is My Demo,Best In '06 (The Kings Are Coming III),Sway,2006.0,0.4842762885324541,0.461845441544272,1.0,0.7292252676566146,0.0,0.3015849776207723,0.2390169004704999,0.0,0.4233050262364954,0.5339412360688957,5.067689628446048,451,5987,569,3054,53,1,0,1
SOBOGSC12A8C1440FC,The Girl And The Robot,Junior,Royksopp,2009.0,0.4127716832906025,0.6413274318301488,9.0,0.8262794095200714,0.0,0.0583632432969149,0.108854404912082,0.0001063829787234,0.1016536537264998,0.0783181357649442,4.804021044733257,452,5702,2281,2739,56,10,0,4
SOBOHKS12A67AD72E3,Day And Night,The Very Best Of Billie Piper,Billie Piper,2000.0,0.5370779949100564,0.6043159668533296,5.0,0.8688210025947972,0.0,0.0332413337798018,0.4414755456311975,0.0001337386018237,0.0573250666192694,0.9361702127659576,4.6727073317536485,453,1246,4667,357,47,6,0,1
SOBOHSG12AB0183748,Solid Gone,Americana Master Series: Best of The Sugar Hill Years,Doc & Merle Watson,0.0,0.3859424416193004,0.4034631054374913,2.0,0.7003118117790714,1.0,0.0275178860367392,0.4793349566746198,0.1367781155015197,0.2523139286139896,0.9199594731509626,4.6699461789270025,454,5159,333,927,0,2,2,3
SOBOINB12A8C13BCA1,Movement From Discord,Nocturne,The Human Abstract,2006.0,0.3435897043900769,0.6668032052203433,0.0,0.8322975949063474,0.0,0.1301506844650451,0.0004179126623372,2.502532928064843e-06,0.2836740510542421,0.4913880445795339,5.017299704167236,455,3740,3032,3261,53,0,0,1
SOBOJBU12A8C14152A,This Little Girl Of Mine,Pretty Eyed Baby,Ray Charles,0.0,0.5452270504833231,0.2963940130538024,1.0,0.7056322365408516,1.0,0.1345308929576061,0.6130211360806604,3.9209726443769005e-06,0.1362776182925478,0.8054711246200609,4.581246277868718,456,5992,3362,2631,0,1,2,2
SOBOLEI12A58A7E386,I Don't Want To Be,I Don't Want To Be,Gavin DeGraw,2003.0,0.3527673191077153,0.6216511788548753,0.0,0.8304877782865615,0.0,0.0671912495403232,0.008027691687229,0.0,0.1248689820458692,0.4680851063829788,5.048290680200038,457,2556,2070,1242,50,0,0,6
SOBONKR12A58A7A7E0,You're The One,If There Was A Way,Dwight Yoakam,1990.0,0.4472466421231193,0.3954147722546629,7.0,0.8328209153747193,1.0,0.0256677467485777,0.3293037471426004,0.0,0.0822249402556693,0.3262411347517731,4.5715099844954565,458,6843,2117,971,37,8,2,134
SOBOQDF12AF72A29C9,Break Your Fingers Laughing,I Am Brazil,The Redneck Manifesto,0.0,0.3886579897917831,0.5971867894140341,2.0,0.7506596018403435,1.0,0.1371498381472336,0.0038525693154899,0.0659574468085106,0.0886516975945626,0.4275582573454914,4.764154877417608,459,742,2059,3350,0,2,2,1
SOBOQPH12AB0186004,Fuckin Em All,Fuckin Em All,Mickey Avalon,0.0,0.5370779949100564,0.6339278208999741,8.0,0.8145919190597675,1.0,0.2799018851328186,0.0159717695096986,6.707193515704153e-05,0.0385474096122389,0.4701114488348531,5.210529324395723,460,1970,1690,2173,0,9,2,1
SOBOSGD12A6D4F75C0,Kelma,Made In Medina / Ole Ole,Rachid Taha,1995.0,0.5452270504833231,0.5504308783583501,1.0,0.70888118444866,1.0,0.0431552703139276,0.0337248694016208,0.4569402228976697,0.2143046026470053,0.7852077001013172,4.6821960398386455,461,3018,2671,2594,42,1,2,13
SOBOSHA12AB018BE9A,Domestic Scene,Clinging To A Scheme,The Radio Dept.,2010.0,0.3520643313810491,0.6291418505840329,10.0,0.7478903643618761,0.0,0.0381624610943489,0.341459778132252,0.0532928064842958,0.1275133202989596,0.4245187436676798,4.918161753889613,462,1398,905,3343,57,11,0,1
SOBOUPA12A6D4F81F1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0.0,0.5894519442211802,0.4265740713183996,7.0,0.7720067159460107,1.0,0.2239432314847741,0.2421615571499716,3.3637284701114494e-05,0.0950374153347517,0.6190476190476191,4.565462154114328,463,5045,3790,127,0,8,2,36
SOBOVUC12A6701C6B8,Burn It Down (Album Version),Burn It Down,Avenged Sevenfold,2006.0,0.3045391895182038,0.6714126884139392,2.0,0.8571989271930398,0.0,0.0563803334361076,0.0004089163822989,0.0,0.3371862673548699,0.5957446808510638,5.170455585543697,464,810,758,247,53,2,0,2
SOBOZUD12AB01838AF,Twilight,Twilight EP,Lusine,2009.0,0.504405055963068,0.4995624314872799,11.0,0.7679727873356446,1.0,0.0663493805415339,0.3954147722546629,0.6616008105369808,0.0952192665809339,0.5238095238095238,4.6632975746647,465,6196,4918,2006,56,12,2,1
SOBPAWP12A8C144CD7,Tell Him The Truth,In A Perfect World...,Keri Hilson,2009.0,0.3604677421774286,0.461845441544272,7.0,0.7778504611761627,0.0,0.0770536294422914,0.2350721221794835,0.0,0.0887432098343885,0.5450861195542047,4.82094263737152,466,5561,2139,1753,56,8,0,3
SOBPCVE12AB017BBFB,Friends,I Told You I Was Freaky,Flight Of The Conchords,2009.0,0.6130211360806604,0.2723145953206591,2.0,0.7132421883517586,1.0,0.2507587183471831,0.5838901946229959,0.0,0.0980337402713654,0.7082066869300911,4.820265436442704,467,1951,2088,1156,56,2,2,1
SOBPFGO12A6D4F8113,Love Me Now,Art And Life,Beenie Man Featuring Wyclef,2000.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,468,3390,414,304,47,5,1,1
SOBPFUQ12A6D4FCDD2,Stay With Me (Album Version),Danity Kane,Danity Kane,2006.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,469,5302,1092,800,53,5,1,1
SOBPHXV12A6D4F9FD0,Invitation To Understanding,Slowly Going The Way Of The Buffalo,MxPx,1998.0,0.3583735005743138,0.597736995755287,2.0,0.8500686858114738,1.0,0.0422929121902514,0.0044401280260212,0.0100810536980749,0.0855352881062627,0.7710233029381967,5.192162090707543,470,2846,3846,2265,45,2,2,2
SOBPKPW12A6701E8F9,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002.0,0.4369637751675354,0.6135627012171029,1.0,0.8717646802293888,1.0,0.1705863005755337,0.0603422290061617,0.0,0.0784414263065626,0.1013171225937183,5.150089942884764,471,8,4377,1039,49,1,2,1
SOBPKSP12A6D4FBA0E,Flat Beat,Flat Beat,Mr. Oizo,1997.0,0.6538864666066427,0.3492474281099357,4.0,0.6879701707333028,0.0,0.4643627493556498,0.0002329728597157,0.2593718338399189,0.3442986728706769,0.4518743667679838,4.867434445455249,472,1861,1601,2250,44,4,0,1
SOBPMUG12A8C14384D,Fly Away,Elephunk (Ecopac),Black Eyed Peas,2003.0,0.5653138090500605,0.4885800148186709,8.0,0.8195416584897843,1.0,0.1423672412869219,0.0271286673882526,0.0,0.2207406666978994,0.7558257345491388,4.59601843618418,473,1875,1387,380,50,9,2,2
SOBPOHI128F57D02BF,Walk A Little Straighter,Doin' Something Right / Billy Currington,Billy Currington,0.0,0.4414755456311975,0.3228078744271551,8.0,0.7581387235341575,1.0,0.0259601016695316,0.3300229129413058,0.0,0.0998453349697161,0.1762917933130699,4.889115284642963,474,6384,1249,362,0,9,2,39
SOBPQTR12A8C14278B,Deathbed,A Little Faster,There For Tomorrow,2009.0,0.3442986728706769,0.6734545472142092,5.0,0.8582019580907524,0.0,0.2956502421009578,0.0015487999898504,3.080040526849038e-06,0.5822156198526637,0.3870314083080041,5.099585900675259,475,1277,151,3435,56,6,0,6
SOBPRZE12A8C1313CC,Veleta (En Vivo Auditorio Nacional),Lucero En Vivo  Auditorio Nacional,Lucero,0.0,0.5181983780954038,0.5866749360494286,2.0,0.8231176816903251,1.0,0.0423887664917866,0.3879797937671448,0.0,0.3140805463063118,0.3556231003039514,4.778963816498352,476,6308,2653,1984,0,2,2,6
SOBPSHW12A8C13DE68,No tienes corazon (con J. Sabina),Que grande es esto del amor,Café Quijano,0.0,0.4693784338518171,0.5838901946229959,11.0,0.8235755871001504,0.0,0.2592825979300829,0.2062008305838977,0.0,0.1079571415050922,0.9341438703140832,4.372897591471664,477,3984,3421,532,0,12,0,2
SOBPSRP12AF729F548,Lemonade,Soup,Blind Melon,1995.0,0.3506568716131693,0.6168059473032227,5.0,0.781143019123002,1.0,0.0626930693384234,0.2295231582782488,0.0029787234042553,0.521171915820135,0.5248226950354611,4.623923243070261,478,3183,3937,400,42,6,2,4
SOBPZRR12AB0185176,The (Shipped) Gold Standard,Folie à Deux,Fall Out Boy,2008.0,0.365337317017385,0.5596157879354227,8.0,0.8491310699723076,0.0,0.0370067256290956,0.0053854722763378,0.0,0.171429115627531,0.7700101317122594,5.153805913080351,479,5593,1618,1101,55,9,0,34
SOBPZTW12A58A773B3,I'm A Little Rocket Ship,The Golden Age,Cracker,1996.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,480,2669,4409,718,43,5,1,1
SOBQEJU12A81C22508,Refuse To Be Denied,We've come for you all,Anthrax,2003.0,0.4304828710834522,0.6830968447064438,6.0,0.8547349599877891,1.0,0.0434425578428367,0.0002079783709991,0.0001408308004052,0.0854434818174674,0.6747720364741642,4.917327774295721,481,4606,5136,184,50,7,2,1
SOBQGEH12A8AE46A15,Infected Voice (Reissue) (Album Version),Arise,Sepultura,1991.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,482,2813,402,2826,38,5,1,1
SOBQGWU12AF72AB2D3,Follow,Sinner,Drowning Pool,2001.0,0.483043242753539,0.6688544879909007,4.0,0.8618433963498396,1.0,0.0878277103655201,0.0011693160834029,0.0011955420466058,0.2829207553500704,0.5937183383991894,4.744253637370719,483,1879,3808,961,48,4,2,4
SOBQLCM12A6D4FAFCD,Father Of Mine,So Much For The Afterglow,Everclear,1997.0,0.4498009219282161,0.6626879730752367,1.0,0.824578617997863,1.0,0.0402778464985701,0.000430907146179,5.02532928064843e-05,0.0750147038054456,0.7477203647416414,4.585946591020332,484,1781,3864,1083,44,1,2,6
SOBQODG12A8C13ECFF,Alice Practise,Camden Crawl 2008,Crystal Castles,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,485,180,788,738,0,5,1,6
SOBQUNN12A6701DD71,Bag Lady,Mama's Gun,Erykah Badu,2000.0,0.5446471722415014,0.347835995271528,5.0,0.7468873334641634,0.0,0.080750149685109,0.311154428636923,0.0,0.0924880194351513,0.585612968591692,5.025070601892511,486,449,2700,1071,47,6,0,2
SOBQYYS12A6D4F6B9F,Chapel Of Love (LP Version),Experience The Divine,Bette Midler,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,487,950,1488,323,0,5,1,4
SOBRAFR12A6D4F7C4D,Hold Me Down (Album Version),Commit This To Memory,Motion City Soundtrack,2005.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,488,2419,958,2242,52,5,1,3
SOBRCOV12A8C142812,Raindrops (Encore Une Fois) (Radio Edit) (Feat. Stunt),NOW Dance Anthems,Sash! Featuring Stunt,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,489,4537,2948,2793,0,5,1,1
SOBRCZM12A8C132CFA,Southside Of Heaven,Mescalito,Ryan Bingham,2004.0,0.3271431413326945,0.4047982191204606,7.0,0.7197836942064062,1.0,0.02557027611153,0.0028958031120255,0.0037791286727456,0.0671912495403232,0.3373860182370821,4.718784544772255,490,5233,2767,2754,51,8,2,2
SOBRDLG12AB0187AC0,Summer Daydreams,Summer Daydreams,Kevin Kern,1998.0,0.3140805463063118,0.0573250666192694,1.0,0.4542639715662545,0.0,0.0401817896328318,0.6891391591624065,0.8885511651469099,0.1097508639591192,0.1742654508611955,5.172419620505907,491,5402,4051,1761,45,1,0,1
SOBRFUG12A58A79C42,As Ugly As I Seem (Album Version),Get Behind Me Satan,The White Stripes,2005.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,492,360,1741,3426,52,5,1,1
SOBRGZW12A8C13C541,Wherever You Will Go,Camino Palmero,The Calling,2001.0,0.4434029474485566,0.5417427264007122,2.0,0.8308584636183248,1.0,0.026349775322782,0.0360425913469293,0.0,0.108854404912082,0.3758865248226951,4.727626728224288,493,6597,792,3171,48,2,2,1
SOBRHVR12A8C133F35,Luvstruck,Hard House Anthems,Southside Spinners,1999.0,0.5347374438123036,0.681074599325676,2.0,0.7766075750637796,0.0,0.0564748469279789,0.0015388154160169,0.5754812563323202,0.2866815721181974,0.7365754812563323,4.934553066690197,494,3442,1891,2962,46,2,0,12
SOBRIKP12A81C2112E,A Body Treatise (Album Version),A New Morning_ Changing Weather,International Noise Conspiracy,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,495,60,162,1458,0,5,1,1
SOBRJME12A8C13F12F,El Sátiro De La Mala Leche,A Donde Me Lleva La Vida,La Renga,1994.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,496,1571,135,1826,41,5,1,2
SOBRMPB12A67ADAFE2,Willow Weep For Me,State Of The Union,Union,0.0,0.3220834991691133,0.1688985364618139,7.0,0.2748086609537514,1.0,0.0582689081239757,0.6286086594223741,0.977710233029382,0.0842492324448999,0.1985815602836879,4.463560537655144,497,6660,3985,3561,0,8,2,3
SOBRSQO12AB017F8E7,Driver's Seat,The Chiswick Story Part 2,Sniff 'n' The Tears,1978.0,0.554459660786052,0.586118607801422,11.0,0.7690412332919037,0.0,0.0364283566135514,0.0028658894130448,0.0203647416413373,0.174793290373163,0.9918946301925026,4.897921886133987,498,1491,4301,2929,25,12,0,1
SOBRVXV12A8C13B7F0,Estranged,Mistico,Charlie Hunter Trio,2007.0,0.2836740510542421,0.1680535849962497,8.0,0.6001613571444147,0.0,0.071855437100428,0.4376095614347316,0.160081053698075,0.0971267107307227,0.058966565349544,5.173592794074604,499,1646,2816,601,54,9,0,1
SOBRXDA12A6D4F9D0F,Big Bertha (Rudy Van Gelder 24Bit Mastering) (2004 Digital Remaster),Sweet Honey Bee (The Rudy Van Gelder Edition),Duke Pearson,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,500,579,4091,965,0,5,1,4
SOBRYBV12A58A7D451,Colgando en tus manos (con Marta Sanchez),De mi puño y letra - Edicion Coleccionista,Carlos Baute,2009.0,0.6075892921982987,0.4928652983889978,6.0,0.8376180196681275,1.0,0.0360425913469293,0.4285303810391605,0.0,0.1213322851675249,0.8865248226950355,4.795997135825759,501,1063,1123,562,56,7,2,1
SOBRZBY12AB01875CF,I Can't Go On Loving You  (Lp Version),Mother Earth Presents Tracy Nelson Country,Tracy Nelson,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,502,2540,2856,3509,0,5,1,4
SOBRZTB12A8C13A3AB,Light The Torch,Light The Torch,Soilwork,2003.0,0.3177261938001576,0.6719235441083187,1.0,0.8136324982010859,0.0,0.1151128071005045,0.0003779285759982,0.0006818642350557,0.2421615571499716,0.4447821681864235,5.198806375679102,503,3251,2497,2936,50,1,0,1
SOBSEGK12A58A7BEBF,Seventeen,Spunk,Sex Pistols,1977.0,0.2978798974282269,0.6533663105481008,9.0,0.8001133861014805,1.0,0.0475513018582223,0.0645697706493,0.6433637284701115,0.1663615372152252,0.5390070921985817,4.976761328246979,504,4907,3961,2834,24,10,2,1
