user,song,title,play_count,release,artist_name,year,genres,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1d9275f833b1be452ee7c4192c0e51153490b5be,SOAOOJR12A8C13EB19,I'm Not That Type,1,Fantasia,Fantasia,0,,,,,,,,,,
26da7faba9851efd7076b8b310265a4fc294b3ea,SOAOOME12A8C1445A8,Chiron Beta Prime,1,Best.  Concert.  Ever.,Jonathan Coulton,2006,comic,9.0,-7.43,1.0,0.032,0.308,0.0,0.106,0.599,139.908
2e286f8e602442c3ae3831360a01915764b500b8,SOAOOME12A8C1445A8,Chiron Beta Prime,1,Best.  Concert.  Ever.,Jonathan Coulton,2006,comic,9.0,-7.43,1.0,0.032,0.308,0.0,0.106,0.599,139.908
12bfd003ac60f4236bca2d2db543886722ec85f1,SOAOOME12A8C1445A8,Chiron Beta Prime,1,Best.  Concert.  Ever.,Jonathan Coulton,2006,comic,9.0,-7.43,1.0,0.032,0.308,0.0,0.106,0.599,139.908
f842cdebd670c956ab29c5130ad5f704d1a69207,SOAOOME12A8C1445A8,Chiron Beta Prime,1,Best.  Concert.  Ever.,Jonathan Coulton,2006,comic,9.0,-7.43,1.0,0.032,0.308,0.0,0.106,0.599,139.908
a894eae19c41a0f11af287a05766ed427cce6bf6,SOAOOME12A8C1445A8,Chiron Beta Prime,1,Best.  Concert.  Ever.,Jonathan Coulton,2006,comic,9.0,-7.43,1.0,0.032,0.308,0.0,0.106,0.599,139.908
f05a54a8dcea5d925bb6624d05ecb26fb7da8259,SOAOOME12A8C1445A8,Chiron Beta Prime,1,Best.  Concert.  Ever.,Jonathan Coulton,2006,comic,9.0,-7.43,1.0,0.032,0.308,0.0,0.106,0.599,139.908
a26f4357d9b23ee3d546d3962e493294e16d8bc2,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
c24de2f060a467f10c1770034cf7bcdeebe372f5,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
192d033bc488b6fee89dcd11d2dc68fdf1285f1d,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
d6fd457c3e8563cc1d457e92425ca6069d242672,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
3a91d7759eeb7adf6c0977db53e3a39548a14f56,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
88792b477c5a068a902e73022988f207bb716c65,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
6b18ee07bb95d322d3f2c53fdafeda6ce1e7f81a,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
1fa90237808ce5ba168ba0126fe490f00ea72031,SOAOOOS12AB017F329,Burial,1,Miike Snow,Miike Snow,2009,"alternative dance, electropop, indietronica, neo-synthpop, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop",6.0,-7.068,0.0,0.0295,0.672,0.0439,0.166,0.291,104.974
20a604e590811b8a92e4f01a180791ffcdc1368b,SOAOORU12A8C13D4B2,Anne Arbour,1,The EP's: Red Letter Day & Woodson,The Get Up Kids,1999,"emo, kc indie, midwest emo",4.0,-6.337,1.0,0.059,0.00442,0.000182,0.0932,0.341,101.511
5024eecb3a156e6bf4d1b07ba72a81b7627f5711,SOAOOSH12A8C13AC19,So Kona,1,Vermilion,Moka Only,0,"bc underground hip hop, canadian hip hop, canadian old school hip hop, jazz rap",1.0,-6.418,1.0,0.173,0.0862,0.000419,0.0696,0.902,97.028
f61e7eaa49ec54d7d49d9903b26e302e2d187b59,SOAOOTV12A8C142CEF,Ss-3,1,Divine Intervention,Slayer,1994,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal",8.0,-7.386,1.0,0.137,0.000291,0.00979,0.185,0.288,107.884
b1749e9c18576b7e5e81e4dd253f2a7a1147f91b,SOAOOTZ12A8C134593,"Take The ""A"" Train",1,The Essential Dave Brubeck,The Dave Brubeck Quartet,1954,"bebop, jazz, jazz quartet",1.0,-11.789,1.0,0.0316,0.803,0.00691,0.858,0.396,76.735
7ec16b3a75782b9bc75d0a1978645a4d835d46ef,SOAOOVV12A6D4F78B1,My Foolish Heart,1,Secret Heart,Curtis Stigers,2002,,10.0,-20.64,1.0,0.0339,0.832,5.81e-06,0.0983,0.155,82.423
631b4948f39bc76c9d95caeb6a216ba6fc51b16f,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
dc2676333f3cdac4e3e7e65bfb9ad44aa50db990,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
d9ecc1f0cc19e7d5afae2131e9038f9b9e910da6,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
de4ec302a2b008af3272cde129cf5d0d35f1cce1,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
6737a381c16e0ba5c84ee6eb78887060397d4719,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
e5dd9a376204f55ee6ce7f462a7d7f0000ae0305,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
4d80de45b4a38dcc7aede4ba38c841818cc5f106,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
80f383bf5f6581572f6ccac661727956df49f7df,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
b954d38fe7418c219b842643967bd32facf4237d,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
e0ad74a2a3019a0f3202be06beb1e6565ed84bda,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
69986a27f8985ed159aaeef3ec457cb5b9172704,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
32150e43e08d7a3118f61f4c436efac98e09d53d,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289
2796ab22b9115a9ef01965bd17377b6b2d49be3b,SOAOOXQ12A6D4FA562,Anything is Possible,1,Matrix,Don Davis,1999,soundtrack,2.0,-17.925,0.0,0.0549,0.798,0.888,0.0569,0.0346,118.744
80c787440e342b0fadaa7ac8c0b5aae1a9b7ab3e,SOAOOXQ12A6D4FA562,Anything is Possible,1,Matrix,Don Davis,1999,soundtrack,2.0,-17.925,0.0,0.0549,0.798,0.888,0.0569,0.0346,118.744
842400f28506c2185a161520b25e59ce189f6499,SOAOOXQ12A6D4FA562,Anything is Possible,1,Matrix,Don Davis,1999,soundtrack,2.0,-17.925,0.0,0.0549,0.798,0.888,0.0569,0.0346,118.744
bb35d33c29dddf32c30956f8eaa19b72a9caca68,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
31464b7a3eb722004d8c4942d09f74ff6742dafb,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
bb6013e66adceaa657576c6068cc897ad56d3969,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
bc3f3ecfe9bfda9e02dff7f0ddc99b99d48549aa,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
ec616fe30c95e73b7710752f261b7015ce528be7,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
3c839b10d4feb0042a807af485134bdcde47a412,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
4c1bf0342713dff0f0d49636744c1a204310ec0a,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
c8912dd0ad4893be3cf72bb8ee894703c76eb7f5,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
eac96902a5c0a804126cd095fef92fb2a70e00ff,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
8cf8b8f581a7c8ce05ba6997b03ef94208d0e360,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
a2c7e63499a2690eb00f382cb5233e2562b1fd3a,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
0d618ad55543d3214ea34996e964d99c95f357a8,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
fbf63097b0ab38bf05ed4a0108ea3384c254183a,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
ad6e6c5cfb9a87aa8a06062616de08747ece892d,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
29c79733c9eedbdcf6576d5caba2bee61c84f433,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
bd2c8f902b06bba923c152d7162ed02cdcc8019a,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
a1f917f9f89bffeedfb34231f96888b2b48940f2,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
f00976c34d7815f4e68f9452ffb55c56c2d99ea3,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
a8492a6fe0b2c5e81a1232095af1222efc1f0494,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
660f9019fee1c7d61b9f542daee57c1db6a4d4ba,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
4c5cd52d93ae09b9de77b4c2598aa78db34021ec,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
533d2a6fcf2cfc1d5c6ade30b2dad2a1cedeca42,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
8b2bb4e7b61be1234320d1304e58827bb8937bb2,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
f43f756565641bd69f75e4ec65dfdce900c5f2d5,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
c046bad34bf476c11a283cff9a2bb10411650bda,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
832915cf70f2087543eb25ced63bc0ce79a5095c,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
3ef521e7e2e9c0a0c473d70ae90900d688d017f7,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
0d2d19ffacc3072d7302b6c6048bc8bc1a395036,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
dd1e06638463d4a7e9eeafb83f6e19ff932ffc8c,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
d5abc850e2757afb3808d7c5e224f9a29f4fb355,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
3adc80be359355f05d299a729a04db9133a5e62d,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
7aa2e84a4e495d82c19cd95d651398bfe0388e1f,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
fa17ad36e5a9842201636aab8329d05e190771c1,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
8075fa95419f8fd81db0591b08aca6c5c7df7ac4,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
ac7d0edd1861d522a1d78530f64037cee84aa3a7,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
d6084790449e737d8f9a440f8c4f72e0ce1138ea,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
9096cfb994702a46f3b3b9ea5bb9ec200a2e4f22,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
5f9db60d4c233fd34cbe4067b14e7d794146d976,SOAOPCG12AC468D27E,Everything In Its Right Place,1,The Best Of,Radiohead,2000,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",5.0,-11.412,0.0,0.0449,0.705,0.0482,0.0954,0.0629,123.943
7f156249dc6c7ca27d1261ab6789962fb08faef6,SOAOPEB12A67AD7134,Permafrost,1,Secondhand Daylight,Magazine,0,"art punk, madchester, post-punk, uk post-punk",9.0,-10.041,1.0,0.04,0.000976,0.142,0.0701,0.383,160.653
15e8c44951d345c451c38059956a842247131270,SOAOPEB12A67AD7134,Permafrost,1,Secondhand Daylight,Magazine,0,"art punk, madchester, post-punk, uk post-punk",9.0,-10.041,1.0,0.04,0.000976,0.142,0.0701,0.383,160.653
fc6301680b6e64163b27bcf8a3ed67e9e1c9c69e,SOAOPEB12A67AD7134,Permafrost,1,Secondhand Daylight,Magazine,0,"art punk, madchester, post-punk, uk post-punk",9.0,-10.041,1.0,0.04,0.000976,0.142,0.0701,0.383,160.653
d09888971347bd6f8363d92ac198616142d739c6,SOAOPEB12A67AD7134,Permafrost,1,Secondhand Daylight,Magazine,0,"art punk, madchester, post-punk, uk post-punk",9.0,-10.041,1.0,0.04,0.000976,0.142,0.0701,0.383,160.653
4b707ed13bd1c3c0c2757f1c40dbf17fc086efc4,SOAOPHC12A8C13CDF7,Damage,1,I Can Hear The Heart Beating As One,Yo La Tengo,1997,"alternative rock, art pop, dream pop, indie rock, indietronica, lo-fi, new jersey indie, noise pop, permanent wave, shoegaze",10.0,-15.12,1.0,0.0348,0.632,0.927,0.126,0.178,173.247
1de80c40f57969657d7fbf2f9716ad5a46972453,SOAOPHC12A8C13CDF7,Damage,1,I Can Hear The Heart Beating As One,Yo La Tengo,1997,"alternative rock, art pop, dream pop, indie rock, indietronica, lo-fi, new jersey indie, noise pop, permanent wave, shoegaze",10.0,-15.12,1.0,0.0348,0.632,0.927,0.126,0.178,173.247
8e861365c6ee04966784cb8642a27d54f542624d,SOAOPHC12A8C13CDF7,Damage,1,I Can Hear The Heart Beating As One,Yo La Tengo,1997,"alternative rock, art pop, dream pop, indie rock, indietronica, lo-fi, new jersey indie, noise pop, permanent wave, shoegaze",10.0,-15.12,1.0,0.0348,0.632,0.927,0.126,0.178,173.247
1693c94caae470daec7b23369328f659d357d9fc,SOAOPMH12A8C13FB25,Let's Face The Music And Dance,1,The Very Best Of Diana Krall,Diana Krall,1999,,,,,,,,,,
8fbbf5ce1d93fabcff7c5b71820380bf03e4a568,SOAOPMH12A8C13FB25,Let's Face The Music And Dance,1,The Very Best Of Diana Krall,Diana Krall,1999,,,,,,,,,,
1e1d079409380a1765399d8962b199201f21ebe0,SOAOPMH12A8C13FB25,Let's Face The Music And Dance,1,The Very Best Of Diana Krall,Diana Krall,1999,,,,,,,,,,
30f996940121f0b9fae1f2a202403ecb8c41962a,SOAOPNQ12A81C21E35,Mad Season (LP Version),1,Mad Season,matchbox twenty,2000,,,,,,,,,,
87f5bac9f23580aa009d5f82d058f629c442f785,SOAOPNQ12A81C21E35,Mad Season (LP Version),1,Mad Season,matchbox twenty,2000,,,,,,,,,,
3962ca693ce60e9b59bb8cf3536f6d013027c307,SOAOPNQ12A81C21E35,Mad Season (LP Version),1,Mad Season,matchbox twenty,2000,,,,,,,,,,
36131fe17f0212f7d3d055a3fbd1a2ed69ef6d15,SOAOPNQ12A81C21E35,Mad Season (LP Version),1,Mad Season,matchbox twenty,2000,,,,,,,,,,
d9ee64a6926b62b670b13a072dc08bd1233fb230,SOAOPNQ12A81C21E35,Mad Season (LP Version),1,Mad Season,matchbox twenty,2000,,,,,,,,,,
cc33acb470a08e09a29eb760fadce18d7d15e843,SOAOPSJ12A8C13E8B1,Finaler Konter,1,Hardliner,Django Asül,2004,,,,,,,,,,
6cb3de50f0666f44296ddbde6b055be9e949f539,SOAOPSQ12A8C140797,Ungawa,1,Ungawa....The Party Starts Right F**king Now EP,Chow Nasty,2006,,2.0,-6.903,1.0,0.041,0.00422,0.0,0.784,0.965,135.111
558bb37f77b3d11afd53391e9fba67a9177a71f3,SOAOPVL12AB017D788,Nothing is erased,1,Torn,Evergrey,2008,"power metal, progressive metal, swedish progressive metal",9.0,-6.035,0.0,0.0775,3.33e-05,0.0276,0.0795,0.326,98.005
1539a2418dd1ad35bacb3db55fc376af2fb32dcc,SOAOQAE12AB018263F,Dead Queen,1,Espers II,Espers,2006,"baroque pop, new weird america, philly indie",2.0,-6.591,0.0,0.0333,0.0373,0.00101,0.127,0.166,138.348
27329ddd54971f582bb5b60ccdcd27c99cbe0c01,SOAOQAE12AB018263F,Dead Queen,1,Espers II,Espers,2006,"baroque pop, new weird america, philly indie",2.0,-6.591,0.0,0.0333,0.0373,0.00101,0.127,0.166,138.348
5c20ff0ccaefdb34f19d170e3e548258cc10b751,SOAOQAE12AB018263F,Dead Queen,1,Espers II,Espers,2006,"baroque pop, new weird america, philly indie",2.0,-6.591,0.0,0.0333,0.0373,0.00101,0.127,0.166,138.348
558ff8cb6bd9c368a07612125e85a5d2b837df63,SOAOQAE12AB018263F,Dead Queen,1,Espers II,Espers,2006,"baroque pop, new weird america, philly indie",2.0,-6.591,0.0,0.0333,0.0373,0.00101,0.127,0.166,138.348
dbb235f944fe78ef8198950e64e4bbc2bdbef172,SOAOQAE12AB018263F,Dead Queen,1,Espers II,Espers,2006,"baroque pop, new weird america, philly indie",2.0,-6.591,0.0,0.0333,0.0373,0.00101,0.127,0.166,138.348
395a6b9c6e378243c267a8cf2222eae1f27e1d41,SOAOQAM12A67ADE250,Overload,1,One Touch,Sugababes,2000,"dance pop, europop, girl group, talent show",6.0,-4.726,1.0,0.0626,0.107,0.000165,0.151,0.872,125.008
6a8a142084a4818c0dcac48bdfb3c39deacf5168,SOAOQAM12A67ADE250,Overload,1,One Touch,Sugababes,2000,"dance pop, europop, girl group, talent show",6.0,-4.726,1.0,0.0626,0.107,0.000165,0.151,0.872,125.008
4c9789afe8bb73da0a7af6a03ab20aba1da19601,SOAOQAM12A67ADE250,Overload,1,One Touch,Sugababes,2000,"dance pop, europop, girl group, talent show",6.0,-4.726,1.0,0.0626,0.107,0.000165,0.151,0.872,125.008
3c18ce6ff8211182b21a2a4a00d3d9e1c2632c1e,SOAOQAM12A67ADE250,Overload,1,One Touch,Sugababes,2000,"dance pop, europop, girl group, talent show",6.0,-4.726,1.0,0.0626,0.107,0.000165,0.151,0.872,125.008
f7dbb467e80f623ed1982fe8ed8b298a3ddeb181,SOAOQAM12A67ADE250,Overload,1,One Touch,Sugababes,2000,"dance pop, europop, girl group, talent show",6.0,-4.726,1.0,0.0626,0.107,0.000165,0.151,0.872,125.008
ca5ccdf272c112e093b30709fd843d33d2091fed,SOAOQDH12A670206E3,Stay With Me (Remastered LP Version),1,Bedroom Classics_ Vol. 1,Teddy Pendergrass,0,,,,,,,,,,
fa618f7dfe9ab62a9afd8c010a973df0c1bd427f,SOAOQEV12AB0182023,April 4,1,The Sailor Not The Sea,Ozark Henry,2004,"belgian indie, belgian pop, belgian rock",10.0,-8.975,0.0,0.14,0.221,0.408,0.127,0.284,172.57
